"TOA5","CR1000XSeries_1","CR1000X","8302","CR1000X.Std.02.00","CPU:LineQuantum.CR1X","29888","Quantum"
"TIMESTAMP","RECORD","BattV_Min","PanelT","PPF1_Avg","PPF2_Avg","PPF3_Avg","PPF4_Avg","PPF5_Avg","PPF_above_Avg"
"TS","RN","","","","","","","",""
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-08-21 11:38:01",145,13.35163,32.5679,1417.099,1438.626,815.2223,160.6389,193.5964,1446.24
"2019-08-21 11:38:01.5",146,13.35168,32.57196,1416.157,1436.054,820.8394,160.5031,193.5002,1444.07
"2019-08-21 11:38:02",147,13.35167,32.57596,1413.559,1434.658,810.0453,160.3782,193.4026,1442.786
"2019-08-21 11:38:02.5",148,13.35164,32.57986,1414.095,1434.854,711.7572,160.2792,193.3101,1440.993
"2019-08-21 11:38:03",149,13.35168,32.58374,1413.773,1436.361,741.4752,160.1936,193.202,1442.636
"2019-08-21 11:38:03.5",150,13.35169,32.58792,1414.827,1436.274,739.5214,160.121,193.0978,1440.353
"2019-08-21 11:38:04",151,13.35155,32.59241,1414.399,1434.921,743.787,160.0638,192.9821,1436.393
"2019-08-21 11:38:04.5",152,13.35161,32.59616,1412.516,1434.238,793.4281,160.0155,192.8881,1441.51
"2019-08-21 11:38:05",153,13.35151,32.60031,1413.369,1434.057,824.3253,159.9783,192.7911,1438.608
"2019-08-21 11:38:05.5",154,13.35164,32.60461,1412.327,1433.015,827.8472,159.9504,192.7141,1436.162
"2019-08-21 11:38:06",155,13.35152,32.60922,1413.338,1433.965,832.4293,159.9104,192.6259,1439.725
"2019-08-21 11:38:06.5",156,13.35154,32.61331,1412.773,1434.6,220.925,159.9025,192.5778,1436.415
"2019-08-21 11:38:07",157,13.35148,32.61746,1411.214,1434.723,187.7098,159.8912,192.5321,1442.704
"2019-08-21 11:38:07.5",158,13.35155,32.62097,1413.955,1434.331,251.0051,159.8958,192.5056,1440.188
"2019-08-21 11:38:08",159,13.35146,32.62485,1410.073,1437.163,1450.328,159.9233,192.4938,1441.782
"2019-08-21 11:38:08.5",160,13.35151,32.62918,1418.749,1438.553,1419.628,159.969,192.5161,1440.058
"2019-08-21 11:38:09",161,13.35157,32.63272,1421.667,1440.241,1444.225,160.0439,192.56,1445.149
"2019-08-21 11:38:09.5",162,13.35145,32.6369,1430.503,1447.593,1449.912,160.111,192.606,1447.693
"2019-08-21 11:38:10",163,13.35145,32.64206,1427.848,1447.456,1451.015,160.1922,192.654,1446.709
"2019-08-21 11:38:10.5",164,13.35146,32.64694,1428.243,1446.208,1430.275,160.2674,192.7051,1449.818
"2019-08-21 11:38:11",165,13.35138,32.65097,1427.621,1447.005,1430.879,160.3289,192.7478,1448.897
"2019-08-21 11:38:11.5",166,13.35142,32.65521,1423.424,1449.44,1456.471,160.3729,192.7842,1451.599
"2019-08-21 11:38:12",167,13.35148,32.65948,1424.557,1448.417,1433.301,160.4102,192.8203,1450.591
"2019-08-21 11:38:12.5",168,13.3514,32.66391,1421.537,1437.223,1441.825,160.4431,192.8519,1447.559
"2019-08-21 11:38:13",169,13.3514,32.66846,1424.573,1436.826,1441.344,160.4647,192.8723,1446.818
"2019-08-21 11:38:13.5",170,13.35139,32.67197,1425.278,1445.188,1431.965,160.4638,192.8921,1446.9
"2019-08-21 11:38:14",171,13.35136,32.67526,1429.125,1437.906,1445.93,160.4676,192.908,1444.404
"2019-08-21 11:38:14.5",172,13.35135,32.67914,1431.163,1439.095,1439.512,160.4713,192.9083,1431.529
"2019-08-21 11:38:15",173,13.35131,32.6835,1423.994,1419.78,1430.15,160.4675,192.8838,1428.495
"2019-08-21 11:38:15.5",174,13.35142,32.68799,1423.478,1432.536,1424.197,160.4863,192.862,1424.743
"2019-08-21 11:38:16",175,13.35132,32.69229,1423.809,1432.538,1423.349,160.5096,192.8321,1422.609
