# These are copied from the output of the lidar height script,,,
# UTC-5,,,m
date,first_row,range,height
2019-07-03,157,23,0.32151937
2019-07-03,137,2,0.36417551
2019-07-03,65,11,0.44369964
2019-07-03,149,25,0.35145879
2019-07-03,1,11,0.34615041
2019-07-03,141,11,0.3757856
2019-07-03,93,13,0.37465865
2019-07-03,137,18,0.65104032
2019-07-03,149,15,0.39254875
2019-07-03,9,24,0.5184609
2019-07-03,137,5,0.61664832
2019-07-03,129,22,0.52197447
2019-07-03,77,22,0.45823639
2019-07-03,49,2,0.39445341
2019-07-03,9,9,0.41891016
2019-07-03,61,14,0.53451376
2019-07-03,133,17,0.3959938
2019-07-03,121,19,0.59361008
2019-07-03,13,22,0.38838203
2019-07-03,85,14,0.40823971
2019-07-03,117,3,0.48045911
2019-07-03,129,2,0.55415606
2019-07-03,145,23,0.54159743
2019-07-03,101,17,0.35292083
2019-07-03,77,26,0.44555864
2019-07-03,125,6,0.39453593
2019-07-03,41,21,0.3544003
2019-07-03,57,5,0.4134442
2019-07-03,53,3,0.39784406
2019-07-03,29,1,0.41281481
2019-07-03,57,24,0.28398764
2019-07-03,1,15,0.44570183
2019-07-03,61,8,0.37160512
2019-07-03,49,8,0.44844398
2019-07-03,57,3,0.42016798
2019-07-03,13,17,0.49256632
2019-07-03,81,22,0.43760174
2019-07-03,113,21,0.37399741
2019-07-03,85,9,0.43558122
2019-07-03,125,25,0.35695353
2019-07-03,21,18,0.4649803
2019-07-03,73,22,0.37791213
2019-07-03,17,17,0.47018758
2019-07-03,149,6,0.4128326
2019-07-03,153,23,0.4539243
2019-07-03,77,18,0.37409072
2019-07-03,21,13,0.39710875
2019-07-03,137,12,0.40146279
2019-07-03,149,2,0.43277294
2019-07-03,57,12,0.57969367
2019-07-03,45,16,0.44796416
2019-07-03,49,13,0.42835285
2019-07-03,89,8,0.77890576
2019-07-03,133,5,0.41866718
2019-07-03,33,19,0.38046374
2019-07-03,69,4,0.35217259
2019-07-03,101,26,0.48299311
2019-07-03,17,14,0.37952397
2019-07-03,69,16,0.47181431
2019-07-03,133,13,0.58708196
2019-07-03,105,23,0.35019969
2019-07-03,89,23,0.55168443
2019-07-03,9,13,0.36738846
2019-07-03,29,4,0.46562185
2019-07-03,121,1,0.31529662
2019-07-03,41,4,0.33930171
2019-07-03,85,20,0.46618053
2019-07-03,121,5,0.36592047
2019-07-03,69,26,0.36603745
2019-07-03,93,15,0.43066507
2019-07-03,53,5,0.37059732
2019-07-03,101,6,0.47553847
2019-07-03,61,20,0.41603568
2019-07-03,33,25,0.41023544
2019-07-03,49,26,0.48490991
2019-07-03,117,8,0.36747471
2019-07-03,109,17,0.39184536
2019-07-03,125,10,0.4542204
2019-07-03,61,22,0.46434065
2019-07-03,13,18,0.29819982
2019-07-03,69,24,0.44931108
2019-07-03,109,2,0.47437945
2019-07-03,21,4,0.38216677
2019-07-03,5,7,0.30853904
2019-07-03,49,25,0.2729674
2019-07-03,105,20,0.34465617
2019-07-03,157,26,0.41787033
2019-07-03,37,3,0.40716041
2019-07-03,109,4,0.42857365
2019-07-03,13,24,0.41598147
2019-07-03,81,21,0.4972682
2019-07-03,45,19,0.42868176
2019-07-03,97,20,0.44240527
2019-07-03,137,21,0.61868837
2019-07-03,5,10,0.32684808
2019-07-03,25,1,0.27361864
2019-07-03,93,9,0.44596972
2019-07-03,37,20,0.57417464
2019-07-03,49,10,0.44362574
2019-07-03,105,4,0.48392023
2019-07-03,101,16,0.35395744
2019-07-03,117,5,0.37504059
2019-07-03,125,11,0.45142146
2019-07-03,77,14,0.46480441
2019-07-03,129,18,0.46234689
2019-07-03,25,6,0.32819776
2019-07-03,33,10,0.38109332
2019-07-03,93,2,0.42323602
2019-07-03,13,5,0.4038777
2019-07-03,73,23,0.29178814
2019-07-03,57,8,0.42987055
2019-07-03,73,26,0.4424704
2019-07-03,65,25,0.27943006
2019-07-03,5,17,0.37928718
2019-07-03,41,19,0.46525917
2019-07-03,93,12,0.47304964
2019-07-03,53,24,0.4150625
2019-07-03,137,23,0.41353002
2019-07-03,13,16,0.37622029
2019-07-03,105,19,0.32826844
2019-07-03,121,4,0.41891263
2019-07-03,145,9,0.47643505
2019-07-03,33,15,0.51048532
2019-07-03,85,16,0.44060662
2019-07-03,89,20,0.32487585
2019-07-03,85,24,0.45648173
2019-07-03,25,10,0.30857575
2019-07-03,109,26,0.48300044
2019-07-03,57,20,0.3397671
2019-07-03,157,1,0.39426076
2019-07-03,1,2,0.41649727
2019-07-03,61,2,0.25319931
2019-07-03,33,12,0.51347828
2019-07-03,53,14,0.41858326
2019-07-03,57,21,0.38748402
2019-07-03,41,23,0.42145018
2019-07-03,17,6,0.47061331
2019-07-03,49,20,0.37295943
2019-07-03,117,22,0.48162634
2019-07-03,13,7,0.4010537
2019-07-03,81,15,0.41534449
2019-07-03,77,5,0.43420901
2019-07-03,81,26,0.42920634
2019-07-03,125,15,0.4392817
2019-07-03,125,20,0.42621202
2019-07-03,25,3,0.46596845
2019-07-03,57,15,0.43212869
2019-07-03,53,15,0.46374887
2019-07-03,117,2,0.35640781
2019-07-03,13,14,0.56965636
2019-07-03,29,11,0.44446386
2019-07-03,65,4,0.43511539
2019-07-03,21,19,0.4564032
2019-07-03,1,21,0.35511509
2019-07-03,25,13,0.39818004
2019-07-03,29,21,0.43113057
2019-07-03,117,24,0.47756908
2019-07-03,137,20,0.57386113
2019-07-03,101,5,0.43373462
2019-07-03,117,26,0.45205817
2019-07-03,61,13,0.40012195
2019-07-03,17,11,0.49972175
2019-07-03,153,14,0.40377831
2019-07-03,113,13,0.53916616
2019-07-03,17,16,0.43960898
2019-07-03,37,14,0.3834604
2019-07-03,113,23,0.41844173
2019-07-03,49,24,0.32875652
2019-07-08,61,7,0.64519225
2019-07-08,9,16,0.73007419
2019-07-08,121,6,0.65011828
2019-07-08,89,12,0.62181062
2019-07-08,73,17,0.52950059
2019-07-08,109,24,0.7827315
2019-07-08,157,14,0.73036962
2019-07-08,45,11,0.6905321
2019-07-08,5,5,0.78754174
2019-07-08,129,23,0.65986029
2019-07-08,9,7,0.5173332
2019-07-08,25,21,0.72125932
2019-07-08,125,2,0.73793961
2019-07-08,45,2,0.46630767
2019-07-08,77,17,0.75567934
2019-07-08,141,13,0.67627827
2019-07-08,137,1,0.44568303
2019-07-08,57,7,0.50622859
2019-07-08,41,15,0.74114724
2019-07-08,149,18,0.63360241
2019-07-08,57,10,0.67248972
2019-07-08,121,15,0.70688964
2019-07-08,25,7,0.80924363
2019-07-08,37,6,0.66184734
2019-07-08,121,7,0.77428109
2019-07-08,17,10,0.66191879
2019-07-08,13,20,0.83110075
2019-07-08,145,25,0.59871585
2019-07-08,29,12,0.70814512
2019-07-08,109,22,0.57979759
2019-07-08,125,13,0.53599232
2019-07-08,77,2,0.57757633
2019-07-08,117,11,0.70782735
2019-07-08,5,22,0.78530897
2019-07-08,17,5,0.59068024
2019-07-08,129,19,0.73085361
2019-07-08,17,9,0.82640826
2019-07-08,9,23,0.78513298
2019-07-08,13,1,0.63614273
2019-07-08,121,17,0.61006847
2019-07-08,121,13,0.57110629
2019-07-08,9,10,0.68678887
2019-07-08,101,11,0.73521082
2019-07-08,17,3,0.76424684
2019-07-08,137,15,0.68162808
2019-07-08,137,8,0.69781444
2019-07-08,45,22,0.51991675
2019-07-08,33,3,0.60190891
2019-07-08,153,2,0.66685884
2019-07-08,37,24,0.62676552
2019-07-08,97,11,0.33064366
2019-07-08,129,7,0.74701341
2019-07-08,85,25,0.74156322
2019-07-08,9,8,0.72649499
2019-07-08,77,21,0.77588067
2019-07-08,45,21,0.57363524
2019-07-08,37,22,0.70823674
2019-07-08,101,23,0.58459717
2019-07-08,5,12,0.74912332
2019-07-08,105,1,0.57089401
2019-07-08,101,19,0.59289048
2019-07-08,125,7,0.67529187
2019-07-08,5,18,0.74225419
2019-07-08,9,3,0.76172158
2019-07-08,97,14,0.57414836
2019-07-08,153,22,0.65684698
2019-07-08,129,9,0.66244309
2019-07-08,65,2,0.51051519
2019-07-08,157,16,0.63000212
2019-07-08,25,16,0.78668506
2019-07-08,133,11,0.74318101
2019-07-08,53,2,0.465341
2019-07-08,81,8,0.71428508
2019-07-08,141,21,0.59039343
2019-07-08,109,9,0.72212275
2019-07-08,145,22,0.78973591
2019-07-08,117,18,0.59285315
2019-07-08,57,23,0.74763973
2019-07-08,105,26,0.67135804
2019-07-08,97,3,0.6498852
2019-07-08,85,5,0.69127647
2019-07-08,145,26,0.74099588
2019-07-08,149,3,0.66848741
2019-07-08,41,10,0.63059095
2019-07-08,25,4,0.663053
2019-07-08,81,19,0.58824089
2019-07-08,149,8,0.68592162
2019-07-08,73,1,0.48846859
2019-07-08,153,9,0.66797302
2019-07-08,125,14,0.49408467
2019-07-08,49,18,0.56600911
2019-07-08,9,11,0.66768525
2019-07-08,157,8,0.67747622
2019-07-08,53,23,0.72637473
2019-07-08,77,19,0.59413321
2019-07-08,57,9,0.54588142
2019-07-08,21,15,0.55648495
2019-07-08,41,13,0.61944518
2019-07-08,17,23,0.7326615
2019-07-08,137,17,0.52783118
2019-07-08,65,19,0.62012141
2019-07-08,85,23,0.67668698
2019-07-08,53,1,0.55715944
2019-07-08,41,20,0.73642116
2019-07-08,61,10,0.72093808
2019-07-08,85,10,0.69655405
2019-07-08,101,14,0.72991035
2019-07-08,5,23,0.68714547
2019-07-08,65,20,0.56782946
2019-07-08,145,20,0.67160952
2019-07-08,141,16,0.66428502
2019-07-08,29,9,0.84552648
2019-07-08,109,16,0.71684136
2019-07-08,85,17,0.51030966
2019-07-08,37,15,0.60145095
2019-07-08,125,16,0.62568574
2019-07-08,1,5,0.78341695
2019-07-08,37,9,0.63755815
2019-07-08,5,4,0.7196608
2019-07-08,9,6,0.80252638
2019-07-08,105,21,0.69483387
2019-07-08,149,1,0.64887175
2019-07-08,81,10,0.71382687
2019-07-08,49,6,0.64119904
2019-07-08,33,24,0.63933414
2019-07-08,61,9,0.68315472
2019-07-08,149,22,0.84145787
2019-07-08,93,23,0.68598821
2019-07-08,153,26,0.63886135
2019-07-08,93,10,0.68767104
2019-07-08,117,20,0.71102551
2019-07-08,61,26,0.82907236
2019-07-08,157,5,0.59057014
2019-07-08,21,14,0.70560904
2019-07-08,101,12,0.64070571
2019-07-08,37,8,0.43225538
2019-07-08,101,7,0.65319939
2019-07-08,101,2,0.59178165
2019-07-08,57,25,0.68357773
2019-07-08,1,20,0.7219981
2019-07-08,125,12,0.83651677
2019-07-08,121,8,0.70343726
2019-07-08,113,22,0.61675256
2019-07-08,45,5,0.57837329
2019-07-08,25,12,0.63130298
2019-07-08,37,7,0.54700542
2019-07-08,29,17,0.73055128
2019-07-08,149,5,0.60766481
2019-07-08,5,24,0.55823403
2019-07-08,121,9,0.63846087
2019-07-08,121,22,0.72477316
2019-07-08,5,21,0.61822437
2019-07-08,129,12,0.66656278
2019-07-08,105,14,0.53815886
2019-07-08,25,14,0.76201346
2019-07-08,29,22,0.89197919
2019-07-08,65,6,0.61605315
2019-07-08,145,1,0.65388876
2019-07-08,21,21,0.4897074
2019-07-08,69,2,0.45717545
2019-07-08,153,13,0.75722326
2019-07-08,9,19,0.72842816
2019-07-08,89,10,0.73013882
2019-07-08,5,11,0.5089098
2019-07-08,157,10,0.7254018
2019-07-08,61,12,0.76169131
2019-07-08,9,14,0.77577646
2019-07-08,41,18,0.34838583
2019-07-08,97,25,0.72059418
2019-07-08,85,4,0.79097011
2019-07-08,69,10,0.62113836
2019-07-08,125,24,0.72899297
2019-07-08,9,20,0.54767155
2019-07-08,73,10,0.62331464
2019-07-08,121,25,0.53652762
2019-07-08,1,9,0.71868033
2019-07-08,77,12,0.5886817
2019-07-08,113,25,0.5807942
2019-07-08,77,1,0.62362562
2019-07-08,45,25,0.63068302
2019-07-08,153,12,0.75057139
2019-07-08,133,15,0.62269698
2019-07-08,45,6,0.63761693
2019-07-08,61,23,0.70087071
2019-07-08,65,26,0.67067752
2019-07-08,157,24,0.67654326
2019-07-08,53,20,0.82868779
2019-07-08,109,3,0.83622963
2019-07-08,45,7,0.61522563
2019-07-08,25,15,0.47676458
2019-07-08,25,8,0.6662495
2019-07-08,149,24,0.63722425
2019-07-08,113,26,0.67919419
2019-07-08,153,10,0.70848793
2019-07-08,45,15,0.53055841
2019-07-08,57,26,0.61258692
2019-07-08,113,11,0.60831961
2019-07-08,141,26,0.7685395
2019-07-08,109,14,0.57636956
2019-07-08,97,5,0.60510701
2019-07-08,37,4,0.67650714
2019-07-08,29,13,0.54217356
2019-07-08,61,15,0.75027707
2019-07-08,129,26,0.74824928
2019-07-08,97,13,0.59690931
2019-07-08,133,12,0.62484574
2019-07-08,109,15,0.6423562
2019-07-08,153,18,0.63662866
2019-07-08,89,13,0.67348316
2019-07-08,21,24,0.60307399
2019-07-08,13,25,0.74672562
2019-07-08,41,8,0.68314158
2019-07-08,41,22,0.47651469
2019-07-08,5,1,0.6650924
2019-07-08,45,23,0.71428523
2019-07-08,33,20,0.84261748
2019-07-08,17,1,0.64111147
2019-07-08,61,1,0.5489943
2019-07-08,153,5,0.68704668
2019-07-08,105,11,0.72173544
2019-07-08,101,8,0.73230066
2019-07-08,133,6,0.66922446
2019-07-08,113,17,0.61413187
2019-07-08,57,19,0.73543621
2019-07-08,77,7,0.5843901
2019-07-08,41,26,0.61181911
2019-07-08,129,8,0.72692138
2019-07-08,141,22,0.67948755
2019-07-08,73,12,0.66145374
2019-07-08,97,10,0.69273964
2019-07-08,117,6,0.75893294
2019-07-08,25,18,0.71320741
2019-07-08,129,13,0.57859633
2019-07-08,133,14,0.58059536
2019-07-08,17,20,0.67285503
2019-07-08,137,11,0.6574101
2019-07-08,1,4,0.74697537
2019-07-08,141,10,0.62457223
2019-07-08,57,17,0.65894745
2019-07-08,97,18,0.52298582
2019-07-08,45,18,0.59052688
2019-07-08,117,25,0.63158503
2019-07-08,65,8,0.75490441
2019-07-08,61,3,0.64977907
2019-07-08,21,12,0.80368995
2019-07-08,93,22,0.65085549
2019-07-08,37,5,0.62573292
2019-07-08,133,19,0.61348555
2019-07-08,61,21,0.74505684
2019-07-08,41,12,0.76583475
2019-07-08,81,2,0.64634908
2019-07-08,1,18,0.42553907
2019-07-08,157,6,0.69424853
2019-07-08,21,9,0.73948595
2019-07-08,69,1,0.56267036
2019-07-08,129,5,0.58266015
2019-07-08,101,25,0.66377049
2019-07-08,109,18,0.60874754
2019-07-08,89,18,0.5484729
2019-07-08,113,20,0.58624809
2019-07-08,97,8,0.64602468
2019-07-08,13,9,0.65952913
2019-07-08,93,21,0.69364581
2019-07-08,45,14,0.63211416
2019-07-08,141,12,0.69886163
2019-07-08,153,24,0.61796285
2019-07-08,65,12,0.64916615
2019-07-08,61,17,0.60369915
2019-07-08,81,1,0.5630416
2019-07-08,93,4,0.69662989
2019-07-08,153,17,0.58329764
2019-07-08,113,3,0.55291895
2019-07-08,69,3,0.69301495
2019-07-08,21,6,0.70344557
2019-07-08,1,24,0.7215341
2019-07-08,33,2,0.67481644
2019-07-08,141,23,0.54989386
2019-07-08,77,8,0.69953854
2019-07-08,125,17,0.61461914
2019-07-08,157,22,0.65894035
2019-07-08,65,13,0.59659698
2019-07-08,1,12,0.5930738
2019-07-08,5,26,0.69481809
2019-07-08,137,22,0.71311911
2019-07-08,101,10,0.63541228
2019-07-08,41,14,0.54312793
2019-07-08,1,13,0.70828856
2019-07-08,157,21,0.70661914
2019-07-08,21,3,0.54724425
2019-07-08,145,7,0.67065387
2019-07-08,53,4,0.53101637
2019-07-08,109,23,0.639253
2019-07-08,25,24,0.4570868
2019-07-08,113,6,0.62969099
2019-07-08,89,16,0.67114841
2019-07-08,73,13,0.75791558
2019-07-08,77,11,0.70505568
2019-07-08,69,11,0.64971172
2019-07-08,1,23,0.59936419
2019-07-08,49,17,0.7083819
2019-07-08,29,8,0.57571454
2019-07-08,149,10,0.57358606
2019-07-08,73,2,0.48627344
2019-07-08,25,20,0.65981347
2019-07-08,29,26,0.77603852
2019-07-08,81,9,0.66472677
2019-07-08,17,12,0.6236058
2019-07-08,41,25,0.58896471
2019-07-08,105,16,0.68676098
2019-07-08,25,19,0.73964781
2019-07-08,153,3,0.65410968
2019-07-08,145,24,0.67079259
2019-07-08,81,23,0.64791719
2019-07-08,77,23,0.69435024
2019-07-08,97,4,0.58392577
2019-07-08,29,5,0.69143138
2019-07-08,141,9,0.75239628
2019-07-08,73,18,0.54571901
2019-07-08,89,4,0.7321242
2019-07-08,113,14,0.63272817
2019-07-08,129,16,0.60655026
2019-07-08,125,3,0.81332638
2019-07-08,53,18,0.77468562
2019-07-08,57,22,0.56960701
2019-07-08,69,22,0.63309271
2019-07-08,41,9,0.62766665
2019-07-08,97,23,0.61703909
2019-07-08,153,6,0.74995096
2019-07-08,5,6,0.63936004
2019-07-08,41,17,0.74549136
2019-07-08,153,7,0.66112157
2019-07-08,157,11,0.83311928
2019-07-08,65,17,0.65386151
2019-07-08,105,9,0.68508612
2019-07-08,53,13,0.5549375
2019-07-08,109,19,0.62439482
2019-07-08,89,1,0.50972517
2019-07-08,105,13,0.6224765
2019-07-08,69,23,0.5644681
2019-07-08,41,11,0.74355632
2019-07-08,149,21,0.67094485
2019-07-08,65,7,0.76337803
2019-07-08,141,14,0.62985357
2019-07-08,61,16,0.52694873
2019-07-08,49,7,0.62406049
2019-07-08,129,15,0.57073185
2019-07-08,9,21,0.85699657
2019-07-08,157,20,0.5612243
2019-07-08,117,1,0.73694326
2019-07-08,13,13,0.69442456
2019-07-08,157,7,0.6891724
2019-07-08,89,15,0.62592197
2019-07-08,73,19,0.68623376
2019-07-08,53,11,0.68456416
2019-07-08,45,4,0.64396879
2019-07-08,17,26,0.72076997
2019-07-08,129,14,0.65347168
2019-07-08,113,16,0.65449821
2019-07-08,73,21,0.80349113
2019-07-08,157,17,0.71717462
2019-07-08,113,9,0.63940926
2019-07-08,65,10,0.7400003
2019-07-08,49,14,0.78315869
2019-07-08,109,1,0.69659718
2019-07-08,17,18,0.5735911
2019-07-08,97,1,0.64967097
2019-07-08,101,18,0.56082274
2019-07-08,37,26,0.61656089
2019-07-08,17,22,0.73621253
2019-07-08,85,13,0.71771666
2019-07-08,157,3,0.65405599
2019-07-08,45,20,0.80561817
2019-07-08,77,6,0.56494853
2019-07-08,145,15,0.83636277
2019-07-08,57,6,0.67171828
2019-07-08,1,16,0.79370725
2019-07-08,97,16,0.64701917
2019-07-08,13,8,0.74203481
2019-07-08,29,7,0.57210209
2019-07-08,69,5,0.58371889
2019-07-08,145,18,0.5651521
2019-07-08,37,12,0.65212132
2019-07-08,129,25,0.54374587
2019-07-08,93,5,0.62082917
2019-07-08,49,12,0.64153551
2019-07-08,97,7,0.67436303
2019-07-08,105,17,0.72397757
2019-07-08,49,1,0.64604545
2019-07-08,117,12,0.62680586
2019-07-08,109,11,0.70911592
2019-07-08,53,22,0.79112202
2019-07-08,5,25,0.70345722
2019-07-08,53,12,0.54774266
2019-07-08,77,3,0.64002455
2019-07-08,109,25,0.6854917
2019-07-08,1,7,0.69446794
2019-07-08,81,24,0.6341046
2019-07-08,77,24,0.70041156
2019-07-08,21,2,0.65945405
2019-07-08,73,24,0.56651558
2019-07-08,61,11,0.58819491
2019-07-08,5,19,0.78458948
2019-07-08,81,12,0.77687726
2019-07-08,129,4,0.78148002
2019-07-08,33,14,0.59308976
2019-07-08,41,1,1.06296128
2019-07-08,21,10,0.62203345
2019-07-08,77,20,0.47292702
2019-07-08,117,13,0.63751645
2019-07-08,109,5,0.66700381
2019-07-08,89,5,0.63917037
2019-07-08,69,25,0.55034137
2019-07-08,129,10,0.57435355
2019-07-08,29,2,0.6310662
2019-07-08,13,6,0.70776345
2019-07-08,133,21,0.81344311
2019-07-08,69,13,0.66968244
2019-07-08,5,13,0.81245603
2019-07-08,141,15,0.72001868
2019-07-08,49,9,0.79533831
2019-07-08,33,18,0.58079398
2019-07-08,77,15,0.54404551
2019-07-08,65,15,0.62609875
2019-07-08,105,6,0.62265781
2019-07-08,117,9,0.67239785
2019-07-08,133,18,0.62411255
2019-07-08,9,12,0.50044048
2019-07-08,113,24,0.65103215
2019-07-08,85,19,0.6427669
2019-07-08,5,14,0.73968621
2019-07-08,25,17,0.68911241
2019-07-08,9,4,0.60430888
2019-07-08,29,14,0.56772266
2019-07-08,141,6,0.7009208
2019-07-08,101,1,0.79056724
2019-07-08,157,19,0.51677839
2019-07-08,73,3,0.6115483
2019-07-08,97,15,0.67557891
2019-07-08,125,23,0.77344664
2019-07-08,21,16,0.78576272
2019-07-08,93,26,0.8120547
2019-07-08,125,19,0.70473785
2019-07-08,113,1,0.63402247
2019-07-08,37,17,0.64565178
2019-07-08,93,17,0.62341246
2019-07-08,109,20,0.66997143
2019-07-08,9,15,0.76172588
2019-07-08,153,11,0.77060513
2019-07-08,73,8,0.54899323
2019-07-08,113,4,0.62985194
2019-07-08,1,1,0.60590538
2019-07-08,113,5,0.74183926
2019-07-08,69,7,0.56521144
2019-07-08,137,3,0.59099558
2019-07-08,153,8,0.70603498
2019-07-08,145,21,0.61874578
2019-07-08,93,7,0.72269374
2019-07-08,53,19,0.56018573
2019-07-08,105,8,0.64675949
2019-07-08,133,20,0.76531385
2019-07-08,137,6,0.65603134
2019-07-08,153,25,0.50177624
2019-07-08,13,10,0.69405109
2019-07-08,137,13,0.65447521
2019-07-08,89,2,0.54589744
2019-07-08,45,17,0.64643835
2019-07-08,21,17,0.61821081
2019-07-08,145,6,0.7141254
2019-07-08,69,14,0.74026072
2019-07-08,133,7,0.65655693
2019-07-08,57,18,0.5302924
2019-07-08,105,12,0.62135203
2019-07-08,101,21,0.6430253
2019-07-08,113,18,0.46411607
2019-07-08,37,2,0.5920501
2019-07-08,129,20,0.64981262
2019-07-08,101,24,0.69958663
2019-07-08,105,3,0.70882595
2019-07-08,53,9,0.60302203
2019-07-08,141,19,0.69694773
2019-07-08,37,11,0.78136438
2019-07-08,69,12,0.69737108
2019-07-08,89,22,0.63140352
2019-07-08,77,10,0.88252638
2019-07-08,149,16,0.66923792
2019-07-08,9,17,0.75012628
2019-07-08,101,20,0.60231216
2019-07-08,9,25,0.73215952
2019-07-08,69,15,0.69057112
2019-07-08,65,9,0.66800043
2019-07-08,141,7,0.60771291
2019-07-08,93,25,0.61386829
2019-07-08,97,2,0.69636288
2019-07-08,137,24,0.5293943
2019-07-08,5,16,0.79465026
2019-07-08,65,14,0.64949894
2019-07-08,57,2,0.49917285
2019-07-08,13,21,0.79792201
2019-07-08,1,3,0.69757546
2019-07-08,133,23,0.70417113
2019-07-08,153,16,0.66218617
2019-07-08,41,16,0.51019131
2019-07-08,69,20,0.68559331
2019-07-08,1,6,0.68295701
2019-07-08,105,10,0.64362913
2019-07-08,105,24,0.66381784
2019-07-08,73,9,0.68405796
2019-07-08,105,22,0.82254305
2019-07-08,85,8,0.77820603
2019-07-08,133,24,0.49405699
2019-07-08,49,3,0.61472991
2019-07-08,85,26,0.78147101
2019-07-08,145,5,0.63730971
2019-07-08,153,19,0.4614259
2019-07-08,13,15,0.77182534
2019-07-08,141,18,0.69144358
2019-07-08,45,8,0.59436047
2019-07-08,101,15,0.71126494
2019-07-08,89,26,0.68009975
2019-07-08,1,22,0.62477389
2019-07-08,73,4,0.47234987
2019-07-08,85,21,0.60551754
2019-07-08,73,25,0.36456974
2019-07-08,85,2,0.59625573
2019-07-08,69,8,0.70615907
2019-07-08,85,6,0.6962804
2019-07-08,133,26,0.7527889
2019-07-08,21,25,0.62509955
2019-07-08,69,9,0.76488542
2019-07-08,1,10,0.73357954
2019-07-08,81,14,0.64958449
2019-07-08,61,19,0.76548633
2019-07-08,61,4,0.71852923
2019-07-08,29,23,0.6828805
2019-07-08,113,8,0.67462378
2019-07-08,89,3,0.64802979
2019-07-08,109,21,0.76821981
2019-07-08,25,11,0.8092586
2019-07-08,49,19,0.84668958
2019-07-08,29,3,0.68591804
2019-07-08,9,2,0.75279289
2019-07-08,77,25,0.69078421
2019-07-08,1,19,0.80497001
2019-07-08,49,4,0.63981174
2019-07-08,85,22,0.64852453
2019-07-08,13,23,0.5507176
2019-07-08,33,26,0.69466835
2019-07-08,145,12,0.52453788
2019-07-08,33,13,0.64380448
2019-07-08,53,26,0.68235072
2019-07-08,57,13,0.69877697
2019-07-08,93,24,0.7259958
2019-07-08,97,21,0.67771346
2019-07-08,145,3,0.71708732
2019-07-08,133,1,0.62687527
2019-07-08,85,18,0.67404406
2019-07-08,45,24,0.65566121
2019-07-08,145,10,0.60958966
2019-07-08,21,7,0.69457594
2019-07-08,9,26,0.68143903
2019-07-08,81,16,0.71012413
2019-07-08,17,24,0.65350041
2019-07-08,65,24,0.66426488
2019-07-08,41,5,0.51811064
2019-07-08,77,13,0.73145036
2019-07-08,97,6,0.69184176
2019-07-08,65,3,0.61909268
2019-07-08,89,24,0.64422581
2019-07-08,133,9,0.75111406
2019-07-08,93,16,0.70401938
2019-07-08,21,1,1.57473955
2019-07-08,141,17,0.76814676
2019-07-08,97,26,0.8027725
2019-07-08,29,20,0.90913075
2019-07-08,145,11,0.79841687
2019-07-08,85,12,0.74052109
2019-07-08,13,11,0.73720388
2019-07-08,129,1,0.67067957
2019-07-08,5,15,0.54985301
2019-07-08,117,17,0.6660094
2019-07-08,85,1,0.57326669
2019-07-08,13,2,0.61991534
2019-07-08,129,24,0.4597451
2019-07-08,81,25,0.6344276
2019-07-08,81,6,0.73340463
2019-07-08,49,11,0.84839279
2019-07-08,9,18,0.67620379
2019-07-08,121,23,0.77049659
2019-07-08,117,10,0.65275647
2019-07-08,17,13,0.79615214
2019-07-08,37,10,0.70875636
2019-07-08,21,11,0.79944321
2019-07-08,137,4,0.61618141
2019-07-08,29,19,0.54012038
2019-07-08,17,4,0.54544665
2019-07-08,33,5,0.71522639
2019-07-08,125,9,0.66502403
2019-07-08,81,11,0.6342048
2019-07-08,73,16,0.58314422
2019-07-08,21,5,0.61785219
2019-07-08,53,17,0.67247858
2019-07-08,37,19,0.59770195
2019-07-08,81,4,0.67983567
2019-07-08,117,16,0.64346764
2019-07-08,33,21,0.60510341
2019-07-08,101,22,0.67729122
2019-07-08,37,23,0.61147436
2019-07-08,29,10,0.55526441
2019-07-08,73,11,0.62582925
2019-07-08,141,25,0.59696859
2019-07-08,25,9,0.67762729
2019-07-08,49,16,0.69102131
2019-07-08,117,21,0.81410218
2019-07-08,133,4,0.77180661
2019-07-08,49,23,0.70807094
2019-07-08,89,19,0.57139291
2019-07-08,69,6,0.61482918
2019-07-08,21,22,0.86096793
2019-07-08,1,26,0.88864714
2019-07-08,93,11,0.78986394
2019-07-08,157,9,0.91720178
2019-07-08,149,4,0.60480822
2019-07-08,61,18,0.53714725
2019-07-08,93,18,0.60661172
2019-07-08,109,6,0.64997026
2019-07-08,113,19,0.57950487
2019-07-08,53,8,0.62817388
2019-07-08,133,25,0.67333828
2019-07-08,105,7,0.67399675
2019-07-08,97,19,0.51039363
2019-07-08,33,6,0.64823444
2019-07-08,149,17,0.66187135
2019-07-08,73,20,0.78130954
2019-07-08,149,23,0.62418514
2019-07-08,133,3,0.72119961
2019-07-08,77,9,0.65891003
2019-07-08,57,14,0.67689116
2019-07-08,145,8,0.65511053
2019-07-08,149,12,0.69137387
2019-07-08,33,23,0.75752626
2019-07-08,125,8,0.73210288
2019-07-08,129,6,0.65877475
2019-07-08,25,25,0.63014084
2019-07-08,137,25,0.59550649
2019-07-08,141,5,0.65131781
2019-07-08,93,1,0.68163391
2019-07-08,121,18,0.4938132
2019-07-08,157,18,0.55755521
2019-07-08,41,7,0.65268925
2019-07-08,25,2,0.61508699
2019-07-08,125,21,0.69476509
2019-07-08,85,3,0.68621701
2019-07-08,105,5,0.66383497
