5,1,"s",2020-07-23 11:17:24
5,1,"e",2020-07-23 11:17:27
5,2,"s",2020-07-23 11:18:04
5,2,"e",2020-07-23 11:18:08
5,3,"s",2020-07-23 11:18:35
5,3,"e",2020-07-23 11:18:40
5,4,"s",2020-07-23 11:19:11
5,4,"e",2020-07-23 11:19:16
5,5,"s",2020-07-23 11:19:43
5,5,"e",2020-07-23 11:19:47
5,6,"s",2020-07-23 11:20:20
5,6,"e",2020-07-23 11:20:26
5,7,"s",2020-07-23 11:20:47
5,7,"e",2020-07-23 11:20:52
5,8,"s",2020-07-23 11:21:15
5,8,"e",2020-07-23 11:21:20
5,9,"s",2020-07-23 11:21:39
5,9,"e",2020-07-23 11:21:45
5,10,"s",2020-07-23 11:22:07
5,10,"e",2020-07-23 11:22:12
5,11,"s",2020-07-23 11:22:32
5,11,"e",2020-07-23 11:22:37
5,12,"s",2020-07-23 11:22:54
5,12,"e",2020-07-23 11:23:02
5,13,"s",2020-07-23 11:23:21
5,13,"e",2020-07-23 11:23:27
5,14,"s",2020-07-23 11:23:44
5,14,"e",2020-07-23 11:23:50
5,15,"s",2020-07-23 11:24:08
5,15,"e",2020-07-23 11:24:14
5,16,"s",2020-07-23 11:24:34
5,16,"e",2020-07-23 11:24:40
5,17,"s",2020-07-23 11:24:59
5,17,"e",2020-07-23 11:25:06
5,18,"s",2020-07-23 11:25:37
5,18,"e",2020-07-23 11:25:42
5,19,"s",2020-07-23 11:26:02
5,19,"e",2020-07-23 11:26:08
5,20,"s",2020-07-23 11:26:34
5,20,"e",2020-07-23 11:26:39
5,21,"s",2020-07-23 11:30:52
5,21,"e",2020-07-23 11:31:01
5,22,"s",2020-07-23 11:31:01
5,22,"e",2020-07-23 11:31:02
5,22,"s",2020-07-23 11:31:10
5,22,"e",2020-07-23 11:31:17
5,21,"s",2020-07-23 11:31:43
5,21,"e",2020-07-23 11:31:48
5,20,"s",2020-07-23 11:32:05
5,20,"e",2020-07-23 11:32:10
5,19,"s",2020-07-23 11:32:27
5,19,"e",2020-07-23 11:32:33
5,18,"s",2020-07-23 11:32:49
5,18,"e",2020-07-23 11:32:53
5,17,"s",2020-07-23 11:33:12
5,17,"e",2020-07-23 11:33:17
5,16,"s",2020-07-23 11:33:47
5,16,"e",2020-07-23 11:33:53
5,15,"s",2020-07-23 11:34:11
5,15,"e",2020-07-23 11:34:16
5,14,"s",2020-07-23 11:34:34
5,14,"e",2020-07-23 11:34:40
5,13,"s",2020-07-23 11:34:55
5,13,"e",2020-07-23 11:35:01
5,12,"s",2020-07-23 11:35:17
5,12,"e",2020-07-23 11:35:23
5,11,"s",2020-07-23 11:35:40
5,11,"e",2020-07-23 11:35:45
5,10,"s",2020-07-23 11:36:02
5,10,"e",2020-07-23 11:36:07
5,9,"s",2020-07-23 11:36:24
5,9,"e",2020-07-23 11:36:29
5,8,"s",2020-07-23 11:36:51
5,8,"e",2020-07-23 11:36:56
5,7,"s",2020-07-23 11:37:12
5,7,"e",2020-07-23 11:37:17
5,6,"s",2020-07-23 11:37:35
5,6,"e",2020-07-23 11:37:41
5,5,"s",2020-07-23 11:38:04
5,5,"e",2020-07-23 11:38:09
5,4,"s",2020-07-23 11:38:29
5,4,"e",2020-07-23 11:38:35
5,3,"s",2020-07-23 11:38:51
5,3,"e",2020-07-23 11:38:57
5,2,"s",2020-07-23 11:39:19
5,2,"e",2020-07-23 11:39:26
5,1,"s",2020-07-23 11:39:41
5,1,"e",2020-07-23 11:39:46
5,1,"s",2020-07-23 12:26:38
5,1,"e",2020-07-23 12:26:43
5,2,"s",2020-07-23 12:27:03
5,2,"e",2020-07-23 12:27:07
5,3,"s",2020-07-23 12:28:28
5,3,"e",2020-07-23 12:28:33
5,4,"s",2020-07-23 12:29:02
5,4,"e",2020-07-23 12:29:07
5,5,"s",2020-07-23 12:29:50
5,5,"e",2020-07-23 12:29:56
5,6,"s",2020-07-23 12:30:24
5,6,"e",2020-07-23 12:30:30
5,7,"s",2020-07-23 12:30:53
5,7,"e",2020-07-23 12:30:59
5,8,"s",2020-07-23 12:34:51
5,8,"e",2020-07-23 12:34:56
5,9,"s",2020-07-23 12:35:24
5,9,"e",2020-07-23 12:35:29
5,10,"s",2020-07-23 12:36:19
5,10,"e",2020-07-23 12:36:25
5,11,"s",2020-07-23 12:36:48
5,11,"e",2020-07-23 12:36:55
5,12,"s",2020-07-23 12:37:11
5,12,"e",2020-07-23 12:37:18
5,13,"s",2020-07-23 12:37:54
5,13,"e",2020-07-23 12:38:01
5,14,"s",2020-07-23 12:38:34
5,14,"e",2020-07-23 12:38:40
5,15,"s",2020-07-23 12:39:02
5,15,"e",2020-07-23 12:39:09
5,16,"s",2020-07-23 12:39:33
5,16,"e",2020-07-23 12:39:39
5,17,"s",2020-07-23 12:39:59
5,17,"e",2020-07-23 12:40:06
5,18,"s",2020-07-23 12:40:37
5,18,"e",2020-07-23 12:40:43
5,19,"s",2020-07-23 12:41:10
5,19,"e",2020-07-23 12:41:16
5,20,"s",2020-07-23 12:41:41
5,20,"e",2020-07-23 12:41:47
5,21,"s",2020-07-23 12:42:08
5,21,"e",2020-07-23 12:42:15
5,22,"s",2020-07-23 12:42:33
5,22,"e",2020-07-23 12:42:40
5,22,"s",2020-07-23 12:45:18
5,22,"e",2020-07-23 12:45:24
5,21,"s",2020-07-23 12:45:53
5,21,"e",2020-07-23 12:46:00
5,20,"s",2020-07-23 12:46:19
5,20,"e",2020-07-23 12:46:25
5,19,"s",2020-07-23 12:46:49
5,19,"e",2020-07-23 12:46:54
5,18,"s",2020-07-23 12:47:22
5,18,"e",2020-07-23 12:47:27
5,17,"s",2020-07-23 12:47:46
5,17,"e",2020-07-23 12:47:52
5,16,"s",2020-07-23 12:48:21
5,16,"e",2020-07-23 12:48:27
5,15,"s",2020-07-23 12:48:54
5,15,"e",2020-07-23 12:49:01
5,14,"s",2020-07-23 12:49:37
5,14,"e",2020-07-23 12:49:44
5,13,"s",2020-07-23 12:50:11
5,13,"e",2020-07-23 12:50:17
5,12,"s",2020-07-23 12:50:38
5,12,"e",2020-07-23 12:50:44
5,11,"s",2020-07-23 12:51:11
5,11,"e",2020-07-23 12:51:17
5,10,"s",2020-07-23 12:51:38
5,10,"e",2020-07-23 12:51:45
5,9,"s",2020-07-23 12:52:14
5,9,"e",2020-07-23 12:52:21
5,8,"s",2020-07-23 12:52:53
5,8,"e",2020-07-23 12:53:00
5,7,"s",2020-07-23 12:53:54
5,7,"e",2020-07-23 12:54:00
5,6,"s",2020-07-23 12:54:19
5,6,"e",2020-07-23 12:54:25
5,5,"s",2020-07-23 12:54:52
5,5,"e",2020-07-23 12:54:59
5,4,"s",2020-07-23 12:55:19
5,4,"e",2020-07-23 12:55:26
5,3,"s",2020-07-23 12:55:53
5,3,"e",2020-07-23 12:56:01
5,2,"s",2020-07-23 12:56:29
5,2,"e",2020-07-23 12:56:36
5,1,"s",2020-07-23 12:56:58
5,1,"e",2020-07-23 12:57:06
NA,NA,"s",2020-07-28 10:50:43
