"TOA5","CR1000XSeries_1","CR1000X","8302","CR1000X.Std.02.00","CPU:LineQuantum.CR1X","16901","Quantum"
"TIMESTAMP","RECORD","BattV_Min","PanelT","PPF1_Avg","PPF2_Avg","PPF3_Avg","PPF4_Avg","PPF5_Avg","PPF_above_Avg"
"TS","RN","","","","","","","",""
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-08-20 13:43:09.5",1653,13.34348,29.40686,48.34111,413.7303,434.4805,593.2794,1556.139,1914.886
"2020-08-20 13:43:10",1654,13.3428,29.40726,44.01075,103.3138,176.458,371.3784,1549.928,1918.334
"2020-08-20 13:43:10.5",1655,13.34336,29.40747,49.6384,168.7374,598.0501,"NAN",1552.37,1905.047
"2020-08-20 13:43:11",1656,13.34341,29.40787,58.54387,86.18365,188.8124,722.5619,1551.949,1914.578
"2020-08-20 13:43:11.5",1657,13.34351,29.40817,76.22816,708.8098,710.5171,1140.607,1553.102,1916.48
"2020-08-20 13:43:12",1658,13.34344,29.40854,80.644,627.3197,724.2985,1192.957,1559.959,1930.261
"2020-08-20 13:43:12.5",1659,13.34351,29.40903,169.9497,162.2001,1462.068,1614.744,1542.394,1919.437
"2020-08-20 13:43:13",1660,13.34344,29.40915,72.4107,675.6715,414.6007,1553.078,1523.76,1903.019
"2020-08-20 13:43:13.5",1661,13.34355,29.40964,79.96463,187.8495,609.8409,1018.799,940.1566,1927.707
"2020-08-20 13:43:14",1662,13.34348,29.40988,280.6842,411.0603,1177.731,1047.303,1532.387,1895.653
"2020-08-20 13:43:14.5",1663,13.34353,29.41043,126.8442,361.3101,588.5332,481.4446,1186.558,1921.764
"2020-08-20 13:43:15",1664,13.3434,29.4108,135.5816,1089.351,641.7934,372.8178,443.4556,1904.612
"2020-08-20 13:43:15.5",1665,13.34357,29.41098,79.04814,1353.531,495.2266,564.528,999.4755,1918.27
"2020-08-20 13:43:16",1666,13.34343,29.41135,66.23788,1322.601,1535.733,1027.289,1268.375,1909.715
"2020-08-20 13:43:16.5",1667,13.34348,29.41165,41.76395,635.996,1522.983,1653.182,1551.447,1914.991
"2020-08-20 13:43:17",1668,13.34348,29.41193,40.92655,239.9308,1331.34,1661.623,1559.913,1921.9
"2020-08-20 13:43:17.5",1669,13.34356,29.4122,34.51239,68.94856,1365.177,1602.575,1567.133,1922.017
"2020-08-20 13:43:18",1670,13.34346,29.4126,34.1181,129.7906,1267.792,1562.983,1577.199,1940.009
"2020-08-20 13:43:18.5",1671,13.34356,29.41309,151.7101,518.5662,1560.498,1495.181,1413.699,1932.439
"2020-08-20 13:43:19",1672,13.34359,29.41327,31.506,77.6548,542.5422,1674.064,1565.948,1937.194
"2020-08-20 13:43:19.5",1673,13.3436,29.41348,26.56112,268.8677,365.6407,1415.158,1580.39,1938.159
"2020-08-20 13:43:20",1674,13.34291,29.41391,26.17844,34.56409,810.2393,1426.144,1571.242,1927.697
"2020-08-20 13:43:20.5",1675,13.3436,29.4144,15.2047,30.17285,456.3459,1560.237,1561.169,1916.215
"2020-08-20 13:43:21",1676,13.34338,29.41461,25.32343,70.22406,56.22754,1536.211,1573.219,1930.308
"2020-08-20 13:43:21.5",1677,13.34355,29.41504,38.49208,128.2978,123.7845,1645.932,1571.781,1925.62
"2020-08-20 13:43:22",1678,13.34355,29.41553,20.93423,30.71593,933.6469,1421.096,1523.052,1926.158
"2020-08-20 13:43:22.5",1679,13.34358,29.41571,33.18244,406.6951,975.4811,1421.254,1497.391,1923.298
"2020-08-20 13:43:23",1680,13.34345,29.41611,83.68736,395.1718,1215.616,1665.796,1553.796,1918.175
"2020-08-20 13:43:23.5",1681,13.3435,29.41638,45.37263,258.0815,454.1049,1664.706,1557.248,1916.745
"2020-08-20 13:43:24",1682,13.34352,29.41684,57.88018,62.47705,889.855,1657.318,1533.74,1906.44
"2020-08-20 13:43:24.5",1683,13.34356,29.41721,61.45623,81.25409,413.6058,1644.844,1516.188,1905.961
"2020-08-20 13:43:25",1684,13.34353,29.41748,69.30514,94.06178,525.3979,1676.295,1563.461,1925.195
"2020-08-20 13:43:25.5",1685,13.34354,29.41788,63.06958,73.77601,371.2993,1673.036,1562.951,1923.59
"2020-08-20 13:43:26",1686,13.34345,29.41812,64.71553,75.3748,89.08113,1674.201,1563.969,1921.967
"2020-08-20 13:43:26.5",1687,13.34353,29.41864,61.25581,77.61729,327.6783,1667.742,1557.646,1917.037
"2020-08-20 13:43:27",1688,13.3434,29.41888,63.22913,76.22298,341.3958,1668.003,1558.934,1921.715
"2020-08-20 13:43:27.5",1689,13.34352,29.41925,63.4367,79.28189,82.76315,1668.945,1561.268,1923.795
"2020-08-20 13:43:28",1690,13.34348,29.41977,64.73661,76.86096,126.0171,1670.903,1562.103,1923.297
"2020-08-20 13:43:28.5",1691,13.3436,29.41992,61.18613,75.5908,136.5892,1671.591,1562.509,1923.535
"2020-08-20 13:43:29",1692,13.34337,29.42038,61.56029,75.61359,234.8169,1672.055,1562.61,1925.521
"2020-08-20 13:43:29.5",1693,13.34355,29.42068,62.01511,76.02467,111.6829,1670.706,1562.201,1923.438
"2020-08-20 13:43:30",1694,13.34286,29.42108,61.61757,75.5844,287.2547,1670.131,1562.102,1926.193
"2020-08-20 13:43:30.5",1695,13.34366,29.42148,61.94488,75.77134,264.4728,1670.228,1561.149,1923.341
"2020-08-20 13:43:31",1696,13.3434,29.42169,61.97167,75.47499,233.4667,1670.959,1562.238,1924.514
"2020-08-20 13:43:31.5",1697,13.34349,29.42221,61.80071,75.77491,233.2413,1671.556,1561.573,1923.673
"2020-08-20 13:43:32",1698,13.34347,29.42249,61.92815,75.7488,209.6888,1672.154,1562.817,1925.578
"2020-08-20 13:43:32.5",1699,13.34354,29.42267,62.74879,76.15773,236.7323,1671.183,1563.534,1924.856
"2020-08-20 13:43:33",1700,13.34349,29.42319,62.60176,75.88585,233.1108,1673.492,1563.724,1924.992
"2020-08-20 13:43:33.5",1701,13.34352,29.42337,62.57448,76.40825,223.6716,1676.901,1570.156,1935.048
"2020-08-20 13:43:34",1702,13.34344,29.42383,63.09024,78.12379,114.7424,1684.698,1573.043,1937.069
"2020-08-20 13:43:34.5",1703,13.34351,29.42419,65.40917,274.3246,115.3162,1444.607,1504.28,1934.518
"2020-08-20 13:43:35",1704,13.34348,29.42453,61.81491,271.309,1228.607,1568.12,1553.841,1908.617
"2020-08-20 13:43:35.5",1705,13.34357,29.42471,31.96341,128.5469,1035.294,1484.156,1573.593,1935.345
"2020-08-20 13:43:36",1706,13.34338,29.4252,35.15783,65.64523,490.9955,1579.06,1570.688,1929.867
"2020-08-20 13:43:36.5",1707,13.34346,29.42548,20.66039,45.48427,219.1492,1640.725,1552.223,1909.692
"2020-08-20 13:43:37",1708,13.34343,29.42596,20.77204,40.68407,305.3734,1674.02,1562.324,1915.351
"2020-08-20 13:43:37.5",1709,13.34362,29.42618,19.40226,26.19231,209.8308,1641.185,1543.677,1899.149
"2020-08-20 13:43:38",1710,13.3435,29.42654,31.3234,30.96844,525.5395,1626.715,1558.837,1914.4
"2020-08-20 13:43:38.5",1711,13.34349,29.427,39.7776,233.7514,584.4696,1502.468,1549.848,1904.593
"2020-08-20 13:43:39",1712,13.3434,29.42722,93.13702,70.01719,1046.247,1443.646,1566.799,1925.151
"2020-08-20 13:43:39.5",1713,13.34348,29.42752,192.6255,627.3164,1011.738,1450.789,1569.369,1923.837
"2020-08-20 13:43:40",1714,13.34275,29.42816,150.2071,900.0433,1217.781,1483.58,1550.857,1905.946
"2020-08-20 13:43:40.5",1715,13.34356,29.42841,106.052,1542.133,1749.431,1637.112,1530.246,1885.358
"2020-08-20 13:43:41",1716,13.3435,29.42871,68.99605,1073.137,1188.167,1359.969,1539.535,1897.268
"2020-08-20 13:43:41.5",1717,13.34357,29.42911,53.60994,769.4541,852.1367,1141.892,1539.985,1896.419
"2020-08-20 13:43:42",1718,13.34343,29.4295,50.28648,670.5078,1036.752,1582.091,1551.237,1907.336
"2020-08-20 13:43:42.5",1719,13.34357,29.4299,72.7398,446.3783,879.9954,1580.38,1545.587,1903.309
"2020-08-20 13:43:43",1720,13.34339,29.43015,46.45609,289.0082,218.072,607.3315,1488.487,1903.244
"2020-08-20 13:43:43.5",1721,13.34354,29.43042,42.81324,470.7611,886.5205,"NAN",1537.767,1905.326
"2020-08-20 13:43:44",1722,13.3435,29.431,37.47194,434.3624,661.7755,788.6827,1545.099,1915.998
"2020-08-20 13:43:44.5",1723,13.34363,29.43134,240.6468,223.4519,1096.772,809.202,1597.174,1960.623
"2020-08-20 13:43:45",1724,13.34349,29.4317,75.16459,187.3069,624.3636,775.1248,1580.073,1943.31
"2020-08-20 13:43:45.5",1725,13.34349,29.43195,136.9052,393.6772,540.5473,474.0601,1593.534,1958.073
"2020-08-20 13:43:46",1726,13.34353,29.43228,35.71551,51.75153,76.59877,118.4317,1345.447,1894.276
"2020-08-20 13:43:46.5",1727,13.34357,29.43268,43.44884,224.8576,821.3251,593.1378,1438.044,1862.041
"2020-08-20 13:43:47",1728,13.3435,29.43295,35.14345,254.624,425.5039,893.0708,1479.33,1829.612
"2020-08-20 13:43:47.5",1729,13.34358,29.4332,27.40318,303.162,481.1601,191.5889,1419.46,1752.376
"2020-08-20 13:43:48",1730,13.34357,29.43375,34.9757,49.73443,85.03741,220.9808,1380,1716.61
"2020-08-20 13:43:48.5",1731,13.34349,29.43408,40.04331,56.41105,56.42441,322.3053,1160.569,1681.797
"2020-08-20 13:43:49",1732,13.34348,29.43433,36.03392,51.91067,42.12867,252.8729,1105.383,1684.226
"2020-08-20 13:43:49.5",1733,13.34362,29.43466,36.16411,55.94158,48.45956,491.8162,1147.989,1744.685
"2020-08-20 13:43:50",1734,13.34293,29.435,34.97477,51.7461,58.22857,103.9675,1438.271,1816.969
"2020-08-20 13:43:50.5",1735,13.34352,29.43542,41.32312,54.46926,63.46022,96.23543,1237.393,1866.857
"2020-08-20 13:43:51",1736,13.34335,29.43582,38.55056,58.49424,64.81916,97.56756,1482.029,1892.763
"2020-08-20 13:43:51.5",1737,13.34369,29.4361,41.68203,58.31601,63.12803,96.91521,1487.959,1902.469
"2020-08-20 13:43:52",1738,13.34349,29.43652,41.4039,58.46481,64.72956,95.60549,1254.61,1893.574
"2020-08-20 13:43:52.5",1739,13.34354,29.43695,41.75584,58.06812,65.06946,97.06123,1491.896,1889.362
"2020-08-20 13:43:53",1740,13.34345,29.43723,40.5057,57.70574,63.20798,96.20486,1240.133,1874.344
"2020-08-20 13:43:53.5",1741,13.34352,29.43744,40.69714,57.76448,63.64961,94.70871,1229.216,1858.248
"2020-08-20 13:43:54",1742,13.34352,29.43805,40.40439,56.38284,63.08351,94.49625,1216.571,1845.462
"2020-08-20 13:43:54.5",1743,13.34362,29.43835,39.33991,56.80341,62.07249,94.01125,1162.059,1840.045
"2020-08-20 13:43:55",1744,13.34348,29.43857,40.54219,56.45584,62.88376,93.62151,1171.555,1830.073
"2020-08-20 13:43:55.5",1745,13.34352,29.43915,39.84113,56.47891,62.03382,93.91993,1171.047,1812.768
"2020-08-20 13:43:56",1746,13.34341,29.4393,39.98838,56.00005,61.95858,93.19936,1173.736,1785.498
"2020-08-20 13:43:56.5",1747,13.34353,29.43988,38.83035,54.91311,61.10617,91.97396,1373.871,1738.434
"2020-08-20 13:43:57",1748,13.34352,29.44006,39.19331,53.99899,60.06213,89.17102,1271.24,1688.722
"2020-08-20 13:43:57.5",1749,13.34363,29.44052,37.33006,52.23726,53.61799,89.2404,"NAN",1656.522
"2020-08-20 13:43:58",1750,13.34338,29.44086,37.29349,55.90814,41.98611,491.1455,"NAN",1610.171
"2020-08-20 13:43:58.5",1751,13.3435,29.4411,34.78448,50.5112,147.5074,833.5587,853.7314,1593.754
"2020-08-20 13:43:59",1752,13.3435,29.44141,39.69573,81.4313,67.43275,557.0848,1265.082,1596.558
"2020-08-20 13:43:59.5",1753,13.34353,29.44193,44.4789,71.27725,262.1693,329.8355,1297.202,1638.996
"2020-08-20 13:44:00",1754,13.33964,29.44229,63.00041,73.14544,341.8789,303.1183,1357.268,1708.85
"2020-08-20 13:44:00.5",1755,13.34036,29.44254,82.68185,146.8081,83.78847,288.1561,1417.23,1801.536
"2020-08-20 13:44:01",1756,13.34007,29.44281,64.7793,97.39904,136.2597,670.1267,1460.806,1838.748
"2020-08-20 13:44:01.5",1757,13.34018,29.44315,81.19099,105.2855,95.56636,421.7227,1153.467,1900.637
"2020-08-20 13:44:02",1758,13.34002,29.44357,91.71207,362.6453,226.2907,355.2654,1367.724,1900.916
"2020-08-20 13:44:02.5",1759,13.34014,29.44388,63.08849,511.7799,472.8065,507.4195,1306.049,1908.091
"2020-08-20 13:44:03",1760,13.3434,29.44427,48.47748,739.1077,994.5927,1226.724,1073.329,1900.508
"2020-08-20 13:44:03.5",1761,13.34344,29.44458,37.90146,510.5504,1002.179,1368.53,1470.904,1914.881
"2020-08-20 13:44:04",1762,13.34319,29.44492,39.14516,122.1354,267.5385,963.3109,993.2935,1928.467
"2020-08-20 13:44:04.5",1763,13.34317,29.44528,41.10018,394.1531,373.1281,342.9144,169.3045,1936.039
"2020-08-20 13:44:05",1764,13.34328,29.44559,63.38382,160.5203,293.9481,111.6658,180.9472,1973.069
"2020-08-20 13:44:05.5",1765,13.34337,29.44601,44.1293,156.435,380.0336,94.45103,175.3295,1977.71
"2020-08-20 13:44:06",1766,13.34319,29.44626,53.68415,253.5491,189.9223,95.69704,168.2342,1961.316
"2020-08-20 13:44:06.5",1767,13.34337,29.44678,36.36329,205.6113,142.4216,124.4463,149.2686,1950.126
"2020-08-20 13:44:07",1768,13.34319,29.44714,117.0268,228.7941,248.2598,373.5329,165.9442,1951.418
"2020-08-20 13:44:07.5",1769,13.34338,29.44757,58.07293,227.7133,136.996,553.4734,156.7326,1948.32
"2020-08-20 13:44:08",1770,13.34332,29.44769,59.06513,218.6567,134.906,421.0496,167.8343,1945.837
"2020-08-20 13:44:08.5",1771,13.34336,29.44824,88.64926,77.65036,163.2581,372.5005,158.1746,1945.108
"2020-08-20 13:44:09",1772,13.34343,29.44858,39.07875,285.2799,125.2487,373.8667,161.1092,1946.979
"2020-08-20 13:44:09.5",1773,13.34345,29.44904,50.00279,402.9193,286.6364,480.3176,394.9977,1936.05
"2020-08-20 13:44:10",1774,13.34288,29.44931,62.85703,516.5344,134.3013,383.9949,413.514,1942.046
"2020-08-20 13:44:10.5",1775,13.34352,29.44977,32.0288,237.8894,98.90868,163.1559,505.7225,1931.648
"2020-08-20 13:44:11",1776,13.34336,29.45007,42.23013,301.9616,125.7889,363.005,547.1337,1938.153
"2020-08-20 13:44:11.5",1777,13.34345,29.45038,44.75581,94.17461,366.9996,116.8237,708.8597,1937.255
"2020-08-20 13:44:12",1778,13.34349,29.4509,41.95746,291.9353,123.1783,158.5454,"NAN",1932.321
"2020-08-20 13:44:12.5",1779,13.34338,29.45126,134.0014,364.6566,428.988,140.8566,1249.603,1958.214
"2020-08-20 13:44:13",1780,13.34331,29.45145,54.56314,311.1219,1129.274,448.9167,1266.987,1956.834
"2020-08-20 13:44:13.5",1781,13.34347,29.45193,245.7237,655.5942,277.1587,302.4051,774.4437,1926.333
"2020-08-20 13:44:14",1782,13.34347,29.4523,42.54165,447.1795,121.0889,374.9534,167.4929,1897.524
"2020-08-20 13:44:14.5",1783,13.3435,29.45264,26.8995,43.59644,212.1661,1159.8,1214.518,1911.481
"2020-08-20 13:44:15",1784,13.34342,29.45313,28.6905,225.1038,550.9013,136.0825,1446.172,1930.919
"2020-08-20 13:44:15.5",1785,13.34348,29.4534,32.22433,48.50035,435.6022,146.728,1422.791,1942.978
"2020-08-20 13:44:16",1786,13.34345,29.45389,30.4834,39.81697,345.534,116.3449,1111.767,1916.95
"2020-08-20 13:44:16.5",1787,13.34357,29.45416,56.84835,339.5973,449.1915,681.1885,1320.903,1938.336
"2020-08-20 13:44:17",1788,13.34343,29.45462,56.81903,517.2414,680.5562,865.9946,1219.255,1935.433
"2020-08-20 13:44:17.5",1789,13.34354,29.45493,31.30607,68.34335,105.8835,246.3088,1019.946,1879.408
"2020-08-20 13:44:18",1790,13.34343,29.45538,37.87877,56.85709,177.6611,205.7644,945.6517,1898.854
"2020-08-20 13:44:18.5",1791,13.34353,29.45569,41.42147,61.9785,358.3871,211.8569,1199.172,1888.01
"2020-08-20 13:44:19",1792,13.34341,29.4559,37.75494,47.81774,314.0017,429.5005,1144.157,1892.294
"2020-08-20 13:44:19.5",1793,13.34353,29.45642,33.57985,55.89483,278.9057,207.0011,1157.312,1885.829
"2020-08-20 13:44:20",1794,13.34284,29.45667,40.69143,105.8761,278.489,380.6281,912.4073,1906.392
"2020-08-20 13:44:20.5",1795,13.34348,29.45709,35.68116,65.32114,387.723,336.3606,931.123,1925.765
"2020-08-20 13:44:21",1796,13.34345,29.45752,55.57869,73.73152,121.1929,656.8601,957.2415,1940.793
"2020-08-20 13:44:21.5",1797,13.34354,29.45779,36.45855,165.3389,239.4868,147.8591,760.8955,1928.128
"2020-08-20 13:44:22",1798,13.34348,29.45801,33.02401,55.57099,105.8447,321.8062,820.1509,1926.446
"2020-08-20 13:44:22.5",1799,13.34333,29.45844,33.08861,91.40754,281.602,148.2276,765.5455,1945.025
"2020-08-20 13:44:23",1800,13.3435,29.45901,33.01077,95.95661,422.7799,427.8,864.2422,1935.197
"2020-08-20 13:44:23.5",1801,13.34359,29.45932,26.41978,49.51405,92.42174,164.6518,650.215,1923.169
"2020-08-20 13:44:24",1802,13.34345,29.45987,25.32992,133.0692,245.7617,174.8057,660.5809,"NAN"
"2020-08-20 13:44:24.5",1803,13.34349,29.45996,27.47556,69.5509,502.4172,924.6904,1243.452,1974.246
"2020-08-20 13:44:25",1804,13.34361,29.4603,25.02455,41.73932,327.3307,1018.439,1241.409,1975.372
"2020-08-20 13:44:25.5",1805,13.34353,29.46085,21.75967,42.58013,65.86373,668.7673,1291.643,1936.557
"2020-08-20 13:44:26",1806,13.3434,29.46112,23.7722,93.97197,71.57636,643.526,1145.328,1923.828
"2020-08-20 13:44:26.5",1807,13.34355,29.46149,27.09991,75.79101,354.5938,940.9356,1456.765,1928.755
"2020-08-20 13:44:27",1808,13.3435,29.46191,27.57418,49.66011,67.2151,126.587,816.2863,1913.477
"2020-08-20 13:44:27.5",1809,13.34364,29.46237,24.64501,44.22432,56.78216,556.0834,727.9534,1880.563
"2020-08-20 13:44:28",1810,13.34345,29.46252,26.14163,47.1441,59.79486,212.4285,288.3968,1843.067
"2020-08-20 13:44:28.5",1811,13.34355,29.46295,24.92583,45.59249,74.69376,350.1323,155.4388,1791.03
"2020-08-20 13:44:29",1812,13.34342,29.46323,24.50652,47.01944,53.08492,297.1821,360.6767,1729.908
"2020-08-20 13:44:29.5",1813,13.34366,29.46371,23.40498,41.45154,54.59673,372.7572,561.5555,1672.173
"2020-08-20 13:44:30",1814,13.34295,29.4642,22.52803,41.51342,53.35302,330.1676,561.9482,1610.467
"2020-08-20 13:44:30.5",1815,13.34348,29.46448,22.69298,41.93193,53.17971,269.5775,346.9725,1573.106
"2020-08-20 13:44:31",1816,13.34342,29.46466,22.55496,41.76606,50.13882,248.3259,513.3315,1561.238
"2020-08-20 13:44:31.5",1817,13.34355,29.46524,22.68056,40.98033,50.61772,238.4939,525.3162,1597.856
"2020-08-20 13:44:32",1818,13.34348,29.46558,24.01342,43.26745,52.83666,308.6327,544.3353,1663.889
"2020-08-20 13:44:32.5",1819,13.34343,29.46582,24.94175,44.16274,51.96378,329.5565,551.6411,1676.594
"2020-08-20 13:44:33",1820,13.34343,29.46628,25.03745,43.48317,51.59009,311.0294,350.3095,1618.176
"2020-08-20 13:44:33.5",1821,13.34344,29.46671,23.95235,42.3263,48.85214,285.5763,488.1831,1517.476
"2020-08-20 13:44:34",1822,13.34336,29.46695,23.34568,41.10797,47.27492,259.187,296.585,1386.814
"2020-08-20 13:44:34.5",1823,13.34345,29.46759,21.47685,37.5182,45.43,241.6449,232.1113,1248.676
"2020-08-20 13:44:35",1824,13.34335,29.46765,20.17573,35.62564,43.21585,208.5092,127.6836,1122.458
"2020-08-20 13:44:35.5",1825,13.34355,29.46817,19.32123,34.20567,41.18431,190.3693,216.8482,989.7643
"2020-08-20 13:44:36",1826,13.34354,29.46835,17.92134,32.40191,39.867,162.0825,269.7108,850.8503
"2020-08-20 13:44:36.5",1827,13.34359,29.46875,16.97257,30.35325,38.39371,84.16956,165.1244,743.9542
"2020-08-20 13:44:37",1828,13.34359,29.46909,16.71101,45.605,44.19767,98.2654,220.1727,679.2532
"2020-08-20 13:44:37.5",1829,13.34362,29.46967,13.72329,29.98892,78.74002,60.53524,91.67027,633.5227
"2020-08-20 13:44:38",1830,13.34355,29.47,11.4522,18.11766,53.87508,110.7394,205.2787,619.0132
"2020-08-20 13:44:38.5",1831,13.34351,29.47012,12.76631,20.70397,43.75116,109.9559,220.6704,609.225
"2020-08-20 13:44:39",1832,13.34347,29.47058,19.69005,24.18718,66.492,145.4835,124.1288,587.8246
"2020-08-20 13:44:39.5",1833,13.34352,29.47113,23.165,52.9699,49.64404,139.6661,161.9254,551.6511
"2020-08-20 13:44:40",1834,13.34292,29.47153,17.73735,57.06271,62.15548,184.0045,306.6815,547.6254
"2020-08-20 13:44:40.5",1835,13.34355,29.4718,18.34799,44.02037,56.36762,109.3288,318.6334,554.5292
"2020-08-20 13:44:41",1836,13.34334,29.47211,14.28509,34.83625,71.1245,82.42331,336.0261,561.7529
"2020-08-20 13:44:41.5",1837,13.34354,29.4725,16.8627,44.01172,84.7171,96.02094,183.8116,561.6103
"2020-08-20 13:44:42",1838,13.34343,29.47287,22.78087,51.09263,116.8318,194.9841,261.6104,560.4441
"2020-08-20 13:44:42.5",1839,13.34359,29.47305,21.11751,30.89742,89.45228,217.1181,286.8177,556.189
"2020-08-20 13:44:43",1840,13.34343,29.47357,28.38918,64.58408,153.7322,120.7042,343.6961,556.392
"2020-08-20 13:44:43.5",1841,13.34348,29.47406,27.30403,69.34438,129.0431,151.205,337.5858,557.1024
"2020-08-20 13:44:44",1842,13.34344,29.4744,34.01218,93.59718,138.0266,181.3598,370.4799,563.6072
"2020-08-20 13:44:44.5",1843,13.34363,29.4747,83.87658,157.9279,232.1091,359.7146,292.7476,581.5991
"2020-08-20 13:44:45",1844,13.34348,29.47507,52.49256,104.545,208.2357,193.8863,432.0948,633.9508
"2020-08-20 13:44:45.5",1845,13.34351,29.47559,39.00343,64.67808,67.18327,175.3162,273.6458,668.5974
"2020-08-20 13:44:46",1846,13.34339,29.47583,32.57041,60.83143,87.98739,162.3177,234.3328,713.217
"2020-08-20 13:44:46.5",1847,13.34345,29.47614,43.58386,157.9297,114.7935,164.2088,370.525,747.5197
"2020-08-20 13:44:47",1848,13.34346,29.47656,37.85957,137.5183,91.5839,224.7932,424.0867,754.669
"2020-08-20 13:44:47.5",1849,13.34348,29.47705,63.31181,168.9348,256.2025,208.4472,407.6408,743.1066
"2020-08-20 13:44:48",1850,13.34342,29.47723,56.52444,113.0945,105.739,304.7011,329.153,719.8542
"2020-08-20 13:44:48.5",1851,13.34355,29.47772,57.30883,85.42377,122.4105,232.6226,362.5706,695.5413
"2020-08-20 13:44:49",1852,13.34348,29.47794,57.68061,177.1424,135.424,254.4576,359.2573,675.8956
"2020-08-20 13:44:49.5",1853,13.34354,29.47852,56.01086,198.87,304.36,155.5637,280.3832,643.2627
"2020-08-20 13:44:50",1854,13.34293,29.47861,40.3125,94.11548,222.1621,231.4254,348.4572,604.722
"2020-08-20 13:44:50.5",1855,13.34359,29.47903,31.26087,69.48103,169.1121,223.2461,356.0982,544.5194
"2020-08-20 13:44:51",1856,13.34343,29.47946,34.74403,48.01332,152.8005,206.4132,355.4463,516.9266
"2020-08-20 13:44:51.5",1857,13.34355,29.47992,26.68183,48.0714,153.2838,161.0512,333.4203,484.8219
"2020-08-20 13:44:52",1858,13.34348,29.48016,38.0878,76.73541,157.6117,214.5964,295.9194,457.0096
"2020-08-20 13:44:52.5",1859,13.34348,29.48044,35.72118,65.55507,94.14768,161.1444,181.3232,431.8758
"2020-08-20 13:44:53",1860,13.3435,29.48102,31.37264,56.86878,104.7443,169.4897,96.20384,421.6673
"2020-08-20 13:44:53.5",1861,13.34348,29.48138,34.77343,72.90428,118.4704,182.9594,154.6842,368.0046
"2020-08-20 13:44:54",1862,13.34339,29.48172,38.88107,66.23022,123.9945,199.0743,209.4093,276.9865
"2020-08-20 13:44:54.5",1863,13.34368,29.48209,40.60774,77.65859,127.3499,207.5955,189.176,416.8737
"2020-08-20 13:44:55",1864,13.34354,29.48254,49.67074,100.6627,104.8416,204.3089,176.4177,420.3385
"2020-08-20 13:44:55.5",1865,13.34355,29.48294,60.55386,120.7442,121.9507,197.1855,175.6516,422.2272
"2020-08-20 13:44:56",1866,13.3434,29.48306,21.80755,67.87762,109.8991,144.9276,204.1689,421.4997
"2020-08-20 13:44:56.5",1867,13.34366,29.48358,33.23539,84.92381,122.2966,198.7186,211.9985,421.6222
"2020-08-20 13:44:57",1868,13.34341,29.48398,27.26924,72.90596,97.87154,173.7676,177.3608,416.402
"2020-08-20 13:44:57.5",1869,13.34351,29.48431,24.91465,60.02267,89.78567,155.3081,210.0643,414.4142
"2020-08-20 13:44:58",1870,13.34354,29.48462,26.59193,56.11095,66.80351,122.6037,160.3003,415.054
"2020-08-20 13:44:58.5",1871,13.34348,29.48489,25.4913,52.01526,53.7821,96.09939,124.09,415.55
"2020-08-20 13:44:59",1872,13.34331,29.48544,27.74413,53.36224,71.00961,102.5307,168.9504,416.1203
"2020-08-20 13:44:59.5",1873,13.34349,29.48584,25.79841,48.27826,68.0958,96.72095,160.5817,415.7209
"2020-08-20 13:45:00",1874,13.34286,29.48618,29.76388,50.71888,68.37179,95.10886,159.6338,414.8974
"2020-08-20 13:45:00.5",1875,13.34369,29.48648,25.97246,49.67065,64.48726,103.0086,140.7007,412.6061
"2020-08-20 13:45:01",1876,13.3435,29.48691,27.63354,49.83245,66.19228,102.0554,137.7616,412.5398
"2020-08-20 13:45:01.5",1877,13.34346,29.4873,31.64906,55.34834,73.60915,108.8612,129.7666,406.2241
"2020-08-20 13:45:02",1878,13.34348,29.48761,30.21464,54.76156,72.48315,101.3903,123.2101,397.8873
"2020-08-20 13:45:02.5",1879,13.3435,29.48795,29.85251,52.44501,64.90983,107.3243,145.9174,408.5579
"2020-08-20 13:45:03",1880,13.34018,29.48822,29.16362,55.19009,74.70374,118.2032,155.6918,409.0049
"2020-08-20 13:45:03.5",1881,13.34014,29.48886,30.72715,58.54759,79.34336,111.7443,148.9154,408.5404
"2020-08-20 13:45:04",1882,13.34009,29.48917,28.7909,53.79373,70.13448,107.5377,149.7521,407.4572
"2020-08-20 13:45:04.5",1883,13.34003,29.48929,29.77417,55.60814,75.14171,109.5417,150.2139,406.7597
"2020-08-20 13:45:05",1884,13.33986,29.48993,30.02488,56.21626,72.83562,110.7405,154.8398,406.2879
"2020-08-20 13:45:05.5",1885,13.34322,29.49026,28.98497,55.60443,73.34862,113.3093,147.0348,405.4295
"2020-08-20 13:45:06",1886,13.34336,29.49045,28.61091,56.08379,73.23722,112.4044,145.8942,404.3438
"2020-08-20 13:45:06.5",1887,13.34338,29.49069,26.05852,56.7703,74.25435,114.366,144.1006,403.6667
"2020-08-20 13:45:07",1888,13.34315,29.49106,22.88036,55.91034,73.66103,113.4295,143.0089,403.0956
"2020-08-20 13:45:07.5",1889,13.34329,29.49142,22.22206,54.90739,73.39812,112.4723,139.3315,402.3094
"2020-08-20 13:45:08",1890,13.34342,29.4917,22.9816,55.67871,73.39439,111.3134,140.5333,401.9584
