date,first_row,range,lai
7/13/2018,37,28,7.18619
7/13/2018,45,30,6.081081
7/13/2018,17,29,5.857885
7/13/2018,13,9,3.901232
7/13/2018,45,14,5.286298
7/13/2018,17,27,6.891195
7/13/2018,61,17,5.893022
7/13/2018,53,30,6.264798
7/13/2018,21,6,6.045122
7/13/2018,1,24,5.178773
7/13/2018,33,2,4.798264
7/13/2018,13,27,4.553686
7/13/2018,53,28,4.553472
7/13/2018,1,12,4.611689
7/13/2018,5,26,5.816864
7/13/2018,41,14,5.723373
7/13/2018,1,13,4.944797
7/13/2018,0,26,4.944797
7/13/2018,21,3,2.002958
7/13/2018,53,4,6.888518
7/13/2018,25,24,7.148822
7/13/2018,0,20,7.148822
7/13/2018,1,23,6.648116
7/13/2018,49,17,4.76702
7/13/2018,29,8,4.632748
7/13/2018,25,20,4.866327
7/13/2018,29,26,5.363144
7/13/2018,17,12,4.567044
7/13/2018,41,25,5.643164
7/13/2018,25,19,5.002567
7/13/2018,0,12,4.238638
7/13/2018,29,27,4.756998
7/13/2018,37,30,6.508757
7/13/2018,29,5,5.544346
7/13/2018,53,18,5.809047
7/13/2018,57,22,5.360142
7/13/2018,41,9,5.08691
7/13/2018,5,6,4.679355
7/13/2018,41,17,7.850342
7/13/2018,0,24,7.850342
7/13/2018,29,28,6.47987
7/13/2018,53,13,1.79805
7/13/2018,21,28,6.341416
7/13/2018,21,29,4.50661
7/13/2018,41,11,4.31674
7/13/2018,61,16,4.157229
7/13/2018,49,7,6.18379
7/13/2018,9,21,7.112931
7/13/2018,13,13,4.594659
7/13/2018,53,11,5.535192
7/13/2018,45,4,5.906452
7/13/2018,17,26,6.113508
7/13/2018,49,14,5.354123
7/13/2018,17,18,5.681082
7/13/2018,37,26,4.939181
7/13/2018,17,22,5.047175
7/13/2018,33,28,6.657948
7/13/2018,49,28,5.395764
7/13/2018,45,20,6.733394
7/13/2018,57,30,5.561274
7/13/2018,57,6,6.745593
7/13/2018,1,16,5.516285
7/13/2018,13,8,3.453493
7/13/2018,29,7,4.444081
7/13/2018,37,12,6.448297
7/13/2018,49,12,6.073584
7/13/2018,53,22,6.11362
7/13/2018,5,25,5.809493
7/13/2018,53,12,5.623498
7/13/2018,1,7,3.514723
7/13/2018,21,2,1.848262
7/13/2018,61,11,5.726775
7/13/2018,5,19,6.058569
7/13/2018,33,14,6.016716
7/13/2018,45,27,6.824551
7/13/2018,21,10,3.936487
7/13/2018,29,2,1.995526
7/13/2018,0,2,3.573352
7/13/2018,13,6,4.893676
7/13/2018,5,13,4.922928
7/13/2018,49,9,4.27141
7/13/2018,33,18,5.022011
7/13/2018,9,12,5.195025
7/13/2018,5,14,6.234677
7/13/2018,45,28,5.679464
7/13/2018,9,4,5.077022
7/13/2018,29,14,6.40108
7/13/2018,21,16,6.427271
7/13/2018,61,28,5.408824
7/13/2018,25,27,5.539813
7/13/2018,37,17,5.912402
7/13/2018,9,15,6.778947
7/13/2018,53,29,4.913399
7/13/2018,53,19,6.299346
7/13/2018,13,10,4.528991
7/13/2018,0,9,3.677814
7/13/2018,45,17,4.980912
7/13/2018,21,17,5.283837
7/13/2018,57,18,5.875302
7/13/2018,37,2,3.04579
7/13/2018,53,9,1.615053
7/13/2018,37,11,5.274771
7/13/2018,9,17,5.883679
7/13/2018,9,25,4.76204
7/13/2018,5,16,5.638187
7/13/2018,57,2,5.298063
7/13/2018,13,21,6.359227
7/13/2018,1,3,3.60627
7/13/2018,41,16,4.712238
7/13/2018,1,6,3.320365
7/13/2018,0,22,3.320365
7/13/2018,37,29,4.693388
7/13/2018,49,3,5.517662
7/13/2018,45,29,6.943625
7/13/2018,13,15,4.698732
7/13/2018,29,30,6.649012
7/13/2018,45,8,6.089092
7/13/2018,1,22,5.859885
7/13/2018,21,25,6.017069
7/13/2018,1,10,5.753794
7/13/2018,0,17,5.753794
7/13/2018,61,19,6.477031
7/13/2018,61,4,5.426713
7/13/2018,29,23,4.786482
7/13/2018,25,11,4.890367
7/13/2018,41,30,2.392101
7/13/2018,49,19,5.674896
7/13/2018,29,3,1.676439
7/13/2018,9,2,4.756882
7/13/2018,1,19,5.50842
7/13/2018,49,4,6.068057
7/13/2018,13,23,5.973322
7/13/2018,0,8,4.436547
7/13/2018,33,26,6.627642
7/13/2018,33,13,5.612519
7/13/2018,53,26,6.594363
7/13/2018,57,13,5.35649
7/13/2018,41,29,6.866318
7/13/2018,45,24,5.187329
7/13/2018,21,7,4.32892
7/13/2018,9,26,0.952663
7/13/2018,17,24,4.899499
7/13/2018,41,5,5.938223
7/13/2018,29,20,4.385649
7/13/2018,13,11,5.636372
7/13/2018,5,15,7.354263
7/13/2018,13,2,1.420333
7/13/2018,49,11,5.49075
7/13/2018,9,18,5.50624
7/13/2018,17,13,5.163372
7/13/2018,37,10,4.08191
7/13/2018,21,11,5.087794
7/13/2018,29,19,5.729853
7/13/2018,33,5,5.004162
7/13/2018,21,5,4.870955
7/13/2018,53,17,6.364572
7/13/2018,37,19,6.314312
7/13/2018,33,21,5.348517
7/13/2018,37,23,5.217191
7/13/2018,29,10,4.749214
7/13/2018,25,9,4.215592
7/13/2018,49,16,6.471731
7/13/2018,49,23,4.341271
7/13/2018,21,22,7.285322
7/13/2018,1,26,1.154706
7/13/2018,61,18,5.168083
7/13/2018,57,29,7.702445
7/13/2018,53,8,7.251964
7/13/2018,33,6,3.989849
7/13/2018,57,14,5.777809
7/13/2018,33,23,2.470812
7/13/2018,25,25,5.563138
7/13/2018,41,7,4.828683
7/13/2018,25,2,4.428322
7/13/2018,25,28,7.534507
7/13/2018,13,4,5.777173
7/13/2018,25,22,5.492404
7/13/2018,17,21,5.893127
7/13/2018,33,22,6.410633
7/13/2018,41,24,5.719147
7/13/2018,5,2,4.08878
7/13/2018,1,17,5.520657
7/13/2018,21,23,6.066107
7/13/2018,17,8,4.666418
7/13/2018,41,3,4.507909
7/13/2018,29,24,6.875918
7/13/2018,13,12,4.204935
7/13/2018,53,16,5.899368
7/13/2018,61,24,3.136808
7/13/2018,13,26,5.940812
7/13/2018,57,16,5.261936
7/13/2018,53,6,5.800893
7/13/2018,49,5,6.4621
7/13/2018,49,15,5.320976
7/13/2018,33,9,5.891615
7/13/2018,41,6,3.487391
7/13/2018,29,18,5.594691
7/13/2018,33,11,5.143671
7/13/2018,25,172,4.887592
7/13/2018,1,8,5.094608
7/13/2018,5,8,5.058931
7/13/2018,9,22,5.683694
7/13/2018,9,5,4.165632
7/13/2018,13,29,5.905131
7/13/2018,53,21,6.495464
7/13/2018,33,7,4.991716
7/13/2018,53,25,5.00277
7/13/2018,29,15,5.837803
7/13/2018,57,11,4.561385
7/13/2018,33,17,4.945014
7/13/2018,0,25,4.945014
7/13/2018,5,3,4.955448
7/13/2018,29,6,4.445915
7/13/2018,29,16,5.502394
7/13/2018,37,18,4.022772
7/13/2018,21,20,6.154951
7/13/2018,33,8,5.005623
7/13/2018,61,30,3.456987
7/13/2018,49,21,5.414508
7/13/2018,45,9,6.263718
7/13/2018,25,23,6.500813
7/13/2018,37,16,5.358821
7/13/2018,45,3,5.452432
7/13/2018,25,5,3.324517
7/13/2018,45,13,7.279717
7/13/2018,37,13,5.130921
7/13/2018,49,22,5.081733
7/13/2018,13,19,5.838093
7/13/2018,57,4,4.098515
7/13/2018,0,21,4.098515
7/13/2018,61,25,1.438384
7/13/2018,61,5,5.751231
7/13/2018,45,12,6.775129
7/13/2018,17,19,5.949561
7/13/2018,41,28,5.533324
7/13/2018,5,20,6.158306
7/13/2018,45,26,4.254176
7/13/2018,0,3,2.408142
7/13/2018,1,14,3.194889
7/13/2018,33,4,5.614483
7/13/2018,61,6,4.908238
7/13/2018,37,21,6.319934
7/13/2018,21,8,5.282635
7/13/2018,25,26,5.449156
7/13/2018,53,7,5.342245
7/13/2018,1,25,3.819861
7/13/2018,41,2,5.548224
7/13/2018,29,29,5.221673
7/13/2018,25,30,3.786105
7/13/2018,33,16,5.289476
7/13/2018,37,25,5.933363
7/13/2018,21,30,6.829848
7/13/2018,17,25,4.558361
7/13/2018,17,7,4.546805
7/13/2018,17,15,4.790999
7/13/2018,29,25,5.740063
7/13/2018,45,10,2.034388
7/13/2018,21,26,2.294676
7/13/2018,17,2,5.286561
7/13/2018,13,3,4.428587
7/13/2018,53,10,6.785984
7/13/2018,0,23,6.785984
7/13/2018,17,30,7.053243
7/13/2018,1,11,5.873692
7/13/2018,9,24,4.500978
7/13/2018,49,2,6.472044
7/13/2018,9,9,4.90539
7/13/2018,61,14,6.323928
7/13/2018,0,5,3.37656
7/13/2018,13,22,5.476154
7/13/2018,57,28,6.119558
7/13/2018,41,21,5.874365
7/13/2018,57,5,5.671955
7/13/2018,25,29,5.226337
7/13/2018,53,3,6.514224
7/13/2018,57,24,4.083665
7/13/2018,1,15,5.546726
7/13/2018,61,8,5.551156
7/13/2018,49,8,5.661677
7/13/2018,57,3,5.136385
7/13/2018,13,17,5.450059
7/13/2018,21,18,5.553699
7/13/2018,17,17,4.903836
7/13/2018,21,13,4.627816
7/13/2018,57,12,4.773793
7/13/2018,45,16,6.853848
7/13/2018,49,13,6.355098
7/13/2018,33,19,4.440515
7/13/2018,17,14,5.73424
7/13/2018,9,13,4.535425
7/13/2018,29,4,5.061131
7/13/2018,33,30,2.49545
7/13/2018,41,4,5.561098
7/13/2018,53,5,6.179408
7/13/2018,61,20,3.845083
7/13/2018,33,25,4.835123
7/13/2018,49,26,6.923675
7/13/2018,49,29,9.292876
7/13/2018,61,22,6.159857
7/13/2018,13,18,5.876275
7/13/2018,21,4,6.765514
7/13/2018,5,7,3.866953
7/13/2018,49,25,4.507449
7/13/2018,37,3,3.967916
7/13/2018,13,24,5.844832
7/13/2018,45,19,3.92631
7/13/2018,5,10,4.744388
7/13/2018,37,20,4.569681
7/13/2018,49,10,5.758786
7/13/2018,25,6,3.823102
7/13/2018,33,10,5.289927
7/13/2018,13,5,5.791943
7/13/2018,57,8,5.889454
7/13/2018,33,27,5.552813
7/13/2018,5,17,6.183231
7/13/2018,41,19,4.545949
7/13/2018,53,24,5.444937
7/13/2018,0,16,5.444937
7/13/2018,13,16,2.577096
7/13/2018,33,15,5.681271
7/13/2018,25,10,4.78887
7/13/2018,57,20,2.393525
7/13/2018,1,2,4.376239
7/13/2018,61,2,2.884357
7/13/2018,33,12,4.809408
7/13/2018,53,14,7.260897
7/13/2018,57,21,4.961742
7/13/2018,41,23,5.600928
7/13/2018,17,6,4.706463
7/13/2018,49,20,6.015828
7/13/2018,13,7,3.27728
7/13/2018,17,28,6.948849
7/13/2018,25,3,5.121487
7/13/2018,57,15,5.402032
7/13/2018,53,15,6.498069
7/13/2018,13,14,5.642808
7/13/2018,29,11,6.54948
7/13/2018,21,19,6.816657
7/13/2018,1,21,5.359305
7/13/2018,25,13,3.97234
7/13/2018,29,21,5.504443
7/13/2018,61,29,7.257184
7/13/2018,61,13,5.802793
7/13/2018,17,11,5.172035
7/13/2018,0,10,2.809254
7/13/2018,17,16,5.833003
7/13/2018,37,14,6.785749
7/13/2018,49,24,4.883824
7/18/2018,61,7,6.522048
7/18/2018,101,28,4.744495
7/18/2018,9,16,8.298159
7/18/2018,121,6,5.832873
7/18/2018,89,12,7.289764
7/18/2018,73,17,6.514402
7/18/2018,0,13,2.571722
7/18/2018,109,24,5.189926
7/18/2018,45,11,6.833278
7/18/2018,5,5,5.557894
7/18/2018,129,23,5.612408
7/18/2018,9,7,4.706996
7/18/2018,25,21,6.157008
7/18/2018,125,2,5.54982
7/18/2018,45,2,6.91725
7/18/2018,77,17,5.550178
7/18/2018,141,13,5.343842
7/18/2018,57,7,8.141389
7/18/2018,41,15,7.637185
7/18/2018,57,10,6.514224
7/18/2018,121,15,5.031016
7/18/2018,25,7,6.024562
7/18/2018,37,6,6.308302
7/18/2018,121,7,6.939218
7/18/2018,17,10,5.619696
7/18/2018,13,20,6.264171
7/18/2018,145,25,5.818267
7/18/2018,29,12,5.096194
7/18/2018,0,14,6.225559
7/18/2018,109,22,7.726566
7/18/2018,125,13,5.256092
7/18/2018,77,2,7.737651
7/18/2018,145,29,5.032175
7/18/2018,69,28,7.530994
7/18/2018,117,11,6.715579
7/18/2018,5,22,5.219643
7/18/2018,17,5,6.243018
7/18/2018,129,19,5.824837
7/18/2018,17,9,5.150357
7/18/2018,9,23,6.839595
7/18/2018,121,17,6.18495
7/18/2018,121,13,7.030785
7/18/2018,37,27,6.161422
7/18/2018,9,10,5.182693
7/18/2018,101,11,7.932566
7/18/2018,17,3,6.471054
7/18/2018,97,27,6.802907
7/18/2018,137,15,4.983978
7/18/2018,137,8,3.129393
7/18/2018,45,22,3.754683
7/18/2018,33,3,5.620375
7/18/2018,0,6,2.162654
7/18/2018,37,24,6.353546
7/18/2018,97,11,6.407903
7/18/2018,129,7,6.847813
7/18/2018,85,25,6.508823
7/18/2018,9,8,6.656273
7/18/2018,77,21,5.914396
7/18/2018,45,21,7.056792
7/18/2018,37,22,6.967998
7/18/2018,101,23,6.861373
7/18/2018,5,12,5.914919
7/18/2018,101,19,6.807977
7/18/2018,125,7,4.704508
7/18/2018,77,29,7.045147
7/18/2018,5,18,6.455403
7/18/2018,9,3,5.067305
7/18/2018,97,14,7.276364
7/18/2018,129,9,8.128052
7/18/2018,65,2,5.989321
7/18/2018,25,16,5.633208
7/18/2018,133,11,6.031908
7/18/2018,53,2,6.890913
7/18/2018,81,8,7.21491
7/18/2018,141,21,6.846927
7/18/2018,109,9,7.719046
7/18/2018,145,22,2.636063
7/18/2018,117,18,6.412058
7/18/2018,57,23,6.068106
7/18/2018,105,26,6.817924
7/18/2018,97,3,6.595626
7/18/2018,53,27,7.014808
7/18/2018,85,5,7.545806
7/18/2018,145,26,4.372841
7/18/2018,41,10,5.03106
7/18/2018,25,4,7.011102
7/18/2018,81,19,5.202653
7/18/2018,125,14,6.510124
7/18/2018,49,18,5.983778
7/18/2018,9,11,5.421949
7/18/2018,53,23,5.147721
7/18/2018,77,19,5.560612
7/18/2018,57,9,6.501921
7/18/2018,21,15,6.325403
7/18/2018,109,30,6.833143
7/18/2018,41,13,7.113102
7/18/2018,17,23,6.009895
7/18/2018,137,17,6.310177
7/18/2018,65,19,6.77965
7/18/2018,85,23,6.684411
7/18/2018,41,20,7.514022
7/18/2018,0,4,2.781735
7/18/2018,61,10,7.758177
7/18/2018,85,10,7.667869
7/18/2018,101,14,7.12561
7/18/2018,5,23,6.402328
7/18/2018,65,20,6.400564
7/18/2018,145,20,0.991481
7/18/2018,141,16,5.472279
7/18/2018,29,9,4.987754
7/18/2018,0,11,5.227859
7/18/2018,109,16,5.718317
7/18/2018,85,17,7.306991
7/18/2018,37,15,6.868453
7/18/2018,125,16,5.922487
7/18/2018,0,15,3.518718
7/18/2018,121,28,6.013214
7/18/2018,1,5,4.467344
7/18/2018,37,9,5.368537
7/18/2018,5,4,7.505527
7/18/2018,9,6,3.971102
7/18/2018,105,21,5.229445
7/18/2018,81,10,5.971574
7/18/2018,49,6,6.639334
7/18/2018,21,27,5.887882
7/18/2018,33,24,5.746842
7/18/2018,61,9,5.798306
7/18/2018,93,23,5.52223
7/18/2018,93,10,6.931042
7/18/2018,117,20,5.026085
7/18/2018,81,30,5.711342
7/18/2018,61,26,7.187358
7/18/2018,21,14,6.327535
7/18/2018,101,12,7.114167
7/18/2018,37,8,5.715047
7/18/2018,101,7,6.556691
7/18/2018,101,2,6.387501
7/18/2018,57,25,6.057305
7/18/2018,1,20,7.506809
7/18/2018,89,28,6.318589
7/18/2018,125,12,6.278476
7/18/2018,121,8,6.479744
7/18/2018,13,30,7.882225
7/18/2018,113,22,5.801364
7/18/2018,0,19,4.414577
7/18/2018,45,5,5.468339
7/18/2018,25,12,5.430729
7/18/2018,37,7,4.965733
7/18/2018,29,17,7.577509
7/18/2018,65,27,6.730151
7/18/2018,5,24,5.533325
7/18/2018,109,29,7.102805
7/18/2018,121,9,6.696374
7/18/2018,121,22,4.939241
7/18/2018,49,27,6.640683
7/18/2018,5,21,6.095881
7/18/2018,129,12,6.076097
7/18/2018,105,14,6.663372
7/18/2018,0,7,4.084979
7/18/2018,25,14,5.932629
7/18/2018,29,22,6.581302
7/18/2018,65,6,5.62739
7/18/2018,21,21,6.767078
7/18/2018,69,2,4.861527
7/18/2018,9,19,7.274726
7/18/2018,89,10,6.698837
7/18/2018,5,11,6.406396
7/18/2018,133,28,4.661182
7/18/2018,61,12,6.428589
7/18/2018,57,27,6.068414
7/18/2018,125,27,6.852379
7/18/2018,9,14,6.122121
7/18/2018,41,18,7.459796
7/18/2018,97,25,5.054104
7/18/2018,61,27,6.958786
7/18/2018,85,4,4.71713
7/18/2018,69,10,7.269686
7/18/2018,125,24,7.524372
7/18/2018,9,20,6.644159
7/18/2018,73,10,6.668642
7/18/2018,33,29,7.598287
7/18/2018,121,25,5.7142
7/18/2018,1,9,7.017121
7/18/2018,77,12,6.859929
7/18/2018,113,25,5.629069
7/18/2018,45,25,7.002005
7/18/2018,137,30,2.729797
7/18/2018,133,15,5.880689
7/18/2018,45,6,5.81069
7/18/2018,61,23,5.59093
7/18/2018,65,26,5.828851
7/18/2018,53,20,6.403049
7/18/2018,109,3,5.433075
7/18/2018,45,7,7.29562
7/18/2018,25,15,6.116741
7/18/2018,25,8,4.159662
7/18/2018,113,26,7.51811
7/18/2018,45,15,5.622516
7/18/2018,57,26,6.987846
7/18/2018,113,11,5.769277
7/18/2018,141,26,5.433443
7/18/2018,109,14,6.622938
7/18/2018,97,5,6.682256
7/18/2018,37,4,6.648543
7/18/2018,29,13,7.883585
7/18/2018,61,15,6.192627
7/18/2018,129,26,6.396127
7/18/2018,0,18,1.161313
7/18/2018,97,13,6.027814
7/18/2018,133,12,6.287665
7/18/2018,109,15,7.513678
7/18/2018,13,28,7.739771
7/18/2018,89,13,6.57559
7/18/2018,21,24,7.174365
7/18/2018,13,25,5.747563
7/18/2018,41,8,6.428442
7/18/2018,49,30,6.439392
7/18/2018,41,22,6.247801
7/18/2018,45,23,6.190028
7/18/2018,33,20,4.808289
7/18/2018,105,11,6.487354
7/18/2018,101,8,5.799777
7/18/2018,133,6,6.250955
7/18/2018,113,17,6.003062
7/18/2018,57,19,7.019189
7/18/2018,77,7,6.683985
7/18/2018,41,26,6.120656
7/18/2018,129,8,6.308774
7/18/2018,141,22,6.036832
7/18/2018,73,12,7.382107
7/18/2018,97,10,6.510034
7/18/2018,117,6,6.832117
7/18/2018,25,18,6.888737
7/18/2018,145,30,3.563349
7/18/2018,129,13,6.725348
7/18/2018,133,14,6.448705
7/18/2018,125,28,6.69649
7/18/2018,17,20,6.534429
7/18/2018,137,11,5.576016
7/18/2018,1,4,5.830847
7/18/2018,141,10,5.528874
7/18/2018,57,17,6.598965
7/18/2018,97,18,6.953837
7/18/2018,45,18,7.650562
7/18/2018,117,25,4.603352
7/18/2018,65,8,5.882221
7/18/2018,61,3,7.31389
7/18/2018,21,12,6.863593
7/18/2018,89,27,7.62465
7/18/2018,93,22,4.062394
7/18/2018,41,27,7.935726
7/18/2018,37,5,5.699472
7/18/2018,133,19,5.905995
7/18/2018,61,21,6.477555
7/18/2018,41,12,7.536111
7/18/2018,81,2,7.372634
7/18/2018,1,18,7.866037
7/18/2018,21,9,6.096805
7/18/2018,129,5,6.32807
7/18/2018,101,25,5.842381
7/18/2018,109,18,5.173704
7/18/2018,89,18,6.630588
7/18/2018,37,28,8.502403
7/18/2018,113,20,6.235161
7/18/2018,97,8,6.049474
7/18/2018,125,30,6.202874
7/18/2018,45,30,7.584747
7/18/2018,13,9,5.560709
7/18/2018,93,21,6.519139
7/18/2018,45,14,5.962259
7/18/2018,141,12,5.585447
7/18/2018,65,12,6.550028
7/18/2018,17,27,7.032515
7/18/2018,61,17,6.791517
7/18/2018,93,4,6.881937
7/18/2018,53,30,7.148711
7/18/2018,113,3,7.603925
7/18/2018,69,3,7.745659
7/18/2018,21,6,5.856361
7/18/2018,1,24,6.333192
7/18/2018,33,2,5.584571
7/18/2018,141,23,5.896685
7/18/2018,77,8,6.641865
7/18/2018,125,17,7.296625
7/18/2018,13,27,6.204597
7/18/2018,53,28,4.806022
7/18/2018,65,13,6.450809
7/18/2018,1,12,6.211574
7/18/2018,101,29,7.641096
7/18/2018,5,26,8.393341
7/18/2018,137,22,5.367867
7/18/2018,101,10,8.065733
7/18/2018,41,14,6.101964
7/18/2018,1,13,7.385223
7/18/2018,0,26,4.931142
7/18/2018,65,29,7.634551
7/18/2018,21,3,5.286283
7/18/2018,145,7,5.505441
7/18/2018,53,4,7.375528
7/18/2018,109,23,5.856321
7/18/2018,25,24,8.697324
7/18/2018,113,6,5.959612
7/18/2018,89,16,6.096751
7/18/2018,0,20,7.277895
7/18/2018,73,13,7.069498
7/18/2018,77,11,6.76925
7/18/2018,69,11,7.445989
7/18/2018,1,23,7.306003
7/18/2018,49,17,6.384591
7/18/2018,29,8,6.506732
7/18/2018,73,2,6.379242
7/18/2018,25,20,5.492512
7/18/2018,29,26,5.657934
7/18/2018,81,9,6.918699
7/18/2018,17,12,2.441694
7/18/2018,41,25,7.487556
7/18/2018,105,16,4.853005
7/18/2018,25,19,6.946359
7/18/2018,145,24,3.997418
7/18/2018,0,12,5.502788
7/18/2018,81,23,4.533766
7/18/2018,29,27,6.790428
7/18/2018,105,30,4.814568
7/18/2018,37,30,7.428561
7/18/2018,77,23,5.812992
7/18/2018,97,4,6.777645
7/18/2018,29,5,4.549478
7/18/2018,141,9,5.971631
7/18/2018,73,18,7.310531
7/18/2018,89,4,8.573863
7/18/2018,113,14,6.373367
7/18/2018,129,16,5.938702
7/18/2018,125,3,6.131426
7/18/2018,53,18,8.113953
7/18/2018,57,22,5.072303
7/18/2018,69,22,7.258863
7/18/2018,41,9,6.187305
7/18/2018,97,23,5.234161
7/18/2018,5,6,5.041273
7/18/2018,41,17,7.418802
7/18/2018,0,24,3.961687
7/18/2018,29,28,6.235243
7/18/2018,65,17,7.685911
7/18/2018,105,9,6.10906
7/18/2018,53,13,5.104208
7/18/2018,109,19,6.228154
7/18/2018,21,28,5.74855
7/18/2018,69,30,4.166751
7/18/2018,21,29,6.109236
7/18/2018,105,13,7.091162
7/18/2018,69,23,4.863788
7/18/2018,41,11,5.352342
7/18/2018,81,27,7.846284
7/18/2018,65,7,6.013588
7/18/2018,141,14,5.775851
7/18/2018,61,16,5.755287
7/18/2018,49,7,7.345766
7/18/2018,129,15,6.101335
7/18/2018,9,21,8.081531
7/18/2018,13,13,7.68858
7/18/2018,125,29,6.291231
7/18/2018,89,15,6.218824
7/18/2018,73,19,1.628152
7/18/2018,53,11,6.042772
7/18/2018,45,4,7.083487
7/18/2018,17,26,8.231774
7/18/2018,129,14,5.96408
7/18/2018,113,16,6.637125
7/18/2018,73,21,6.845828
7/18/2018,113,9,6.176213
7/18/2018,77,28,7.942154
7/18/2018,65,10,6.416994
7/18/2018,49,14,6.529464
7/18/2018,17,18,6.622907
7/18/2018,101,18,6.487935
7/18/2018,37,26,7.895613
7/18/2018,17,22,6.000712
7/18/2018,69,29,4.243263
7/18/2018,85,13,7.2869
7/18/2018,33,300,6.505522
7/18/2018,33,28,8.522594
7/18/2018,49,28,4.91038
7/18/2018,45,20,5.997547
7/18/2018,77,6,7.884595
7/18/2018,57,30,7.06629
7/18/2018,145,15,0.971065
7/18/2018,57,6,7.707438
7/18/2018,65,30,7.739898
7/18/2018,1,16,7.028598
7/18/2018,97,16,6.824111
7/18/2018,13,8,4.485922
7/18/2018,29,7,4.425964
7/18/2018,69,5,6.313024
7/18/2018,145,18,1.239518
7/18/2018,37,12,6.548963
7/18/2018,129,25,6.784689
7/18/2018,93,5,6.154541
7/18/2018,49,12,5.819967
7/18/2018,97,7,5.645444
7/18/2018,105,17,6.250552
7/18/2018,117,12,7.882997
7/18/2018,109,11,8.081647
7/18/2018,53,22,6.341666
7/18/2018,5,25,6.686649
7/18/2018,53,12,7.474428
7/18/2018,77,3,8.419082
7/18/2018,109,25,6.257754
7/18/2018,1,7,4.872086
7/18/2018,81,24,4.555602
7/18/2018,77,24,5.942832
7/18/2018,21,2,4.647617
7/18/2018,73,24,5.681863
7/18/2018,61,11,6.597221
7/18/2018,77,30,5.166938
7/18/2018,5,19,7.147993
7/18/2018,81,12,6.256651
7/18/2018,129,4,7.196385
7/18/2018,33,14,7.588955
7/18/2018,105,27,7.35089
7/18/2018,45,27,7.028896
7/18/2018,21,10,3.940614
7/18/2018,77,20,7.345968
7/18/2018,117,13,5.42837
7/18/2018,109,5,6.788407
7/18/2018,89,5,5.745162
7/18/2018,69,25,6.174693
7/18/2018,129,10,5.925346
7/18/2018,101,27,7.96089
7/18/2018,29,2,3.809879
7/18/2018,0,2,5.360787
7/18/2018,13,6,4.212643
7/18/2018,133,21,5.394704
7/18/2018,69,13,8.979979
7/18/2018,5,13,6.744154
7/18/2018,141,15,4.528985
7/18/2018,81,28,3.363188
7/18/2018,133,30,4.944111
7/18/2018,49,9,6.3246
7/18/2018,33,18,5.504137
7/18/2018,77,15,5.659935
7/18/2018,65,15,6.474445
7/18/2018,105,6,5.235057
7/18/2018,117,9,7.186428
7/18/2018,133,18,2.235246
7/18/2018,9,12,5.246964
7/18/2018,113,24,4.833745
7/18/2018,85,19,6.634147
7/18/2018,5,14,8.034602
7/18/2018,45,28,6.705261
7/18/2018,117,27,7.236565
7/18/2018,25,17,4.930932
7/18/2018,9,4,5.68559
7/18/2018,29,14,5.723719
7/18/2018,141,6,5.460016
7/18/2018,129,30,5.64549
7/18/2018,73,3,4.870232
7/18/2018,97,15,8.596244
7/18/2018,117,28,7.161951
7/18/2018,125,23,5.207764
7/18/2018,21,16,6.964806
7/18/2018,93,26,8.888824
7/18/2018,61,28,8.018566
7/18/2018,125,19,6.551593
7/18/2018,133,27,7.616552
7/18/2018,141,27,6.907313
7/18/2018,25,27,5.806022
7/18/2018,37,17,7.532714
7/18/2018,93,17,5.904223
7/18/2018,109,20,6.139575
7/18/2018,9,15,6.135032
7/18/2018,73,8,5.631387
7/18/2018,113,4,7.492555
7/18/2018,113,5,5.662805
7/18/2018,69,7,6.337737
7/18/2018,137,3,6.066626
7/18/2018,133,29,6.21951
7/18/2018,145,21,0.491046
7/18/2018,93,7,6.570113
7/18/2018,53,29,8.098437
7/18/2018,53,19,6.460259
7/18/2018,73,30,6.533421
7/18/2018,117,29,6.797373
7/18/2018,105,8,6.702006
7/18/2018,133,20,6.645341
7/18/2018,137,6,5.840528
7/18/2018,13,10,5.607077
7/18/2018,137,13,5.383643
7/18/2018,89,2,5.679134
7/18/2018,0,9,4.941678
7/18/2018,45,17,5.845075
7/18/2018,21,17,7.185566
7/18/2018,145,6,5.079293
7/18/2018,69,14,6.76096
7/18/2018,133,7,5.338119
7/18/2018,57,18,6.496063
7/18/2018,105,12,7.409318
7/18/2018,101,21,7.214568
7/18/2018,113,18,6.278221
7/18/2018,37,2,5.230163
7/18/2018,129,20,5.619567
7/18/2018,101,24,6.024324
7/18/2018,105,3,8.688806
7/18/2018,53,9,7.365376
7/18/2018,141,19,5.131684
7/18/2018,37,11,6.283694
7/18/2018,69,12,8.043491
7/18/2018,89,22,5.964935
7/18/2018,93,29,6.075274
7/18/2018,77,10,6.817456
7/18/2018,129,27,6.227762
7/18/2018,9,17,6.12471
7/18/2018,101,20,8.54266
7/18/2018,9,25,5.696179
7/18/2018,69,15,6.966364
7/18/2018,65,9,5.857181
7/18/2018,141,7,5.174508
7/18/2018,93,25,6.162956
7/18/2018,97,2,5.853723
7/18/2018,137,24,4.412105
7/18/2018,5,16,6.218942
7/18/2018,65,14,5.509717
7/18/2018,57,2,5.826223
7/18/2018,13,21,7.59527
7/18/2018,1,3,4.798136
7/18/2018,133,23,2.910411
7/18/2018,41,16,6.44739
