date,first_row,range,height
6/28/2018,61,23,81.588418
6/28/2018,65,26,90.165681
6/28/2018,53,20,86.39437
6/28/2018,109,3,82.194165
6/28/2018,45,7,96.032934
6/28/2018,25,15,102.548747
6/28/2018,25,8,78.07408
6/28/2018,113,26,89.632294
6/28/2018,45,15,116.675608
6/28/2018,57,26,87.918042
6/28/2018,113,11,99.11583
6/28/2018,141,26,76.090028
6/28/2018,109,14,82.903977
6/28/2018,97,5,110.545695
6/28/2018,37,4,98.517489
6/28/2018,29,13,86.622047
6/28/2018,61,15,132.210795
6/28/2018,129,26,91.845553
6/28/2018,0,18,64.501718
6/28/2018,97,13,87.193919
6/28/2018,133,12,79.064751
6/28/2018,109,15,76.721748
6/28/2018,13,28,106.922998
6/28/2018,89,13,99.136747
6/28/2018,21,24,100.800819
6/28/2018,13,25,85.448093
6/28/2018,41,8,106.058489
6/28/2018,49,30,111.290093
6/28/2018,41,22,120.469486
6/28/2018,45,23,104.95671
6/28/2018,33,20,77.468117
6/28/2018,105,11,75.044206
6/28/2018,101,8,93.752288
6/28/2018,133,6,80.090356
6/28/2018,113,17,75.398575
6/28/2018,57,19,110.060155
6/28/2018,77,7,81.993769
6/28/2018,41,26,92.786731
6/28/2018,129,8,97.897038
6/28/2018,141,22,86.134376
6/28/2018,73,12,95.147131
6/28/2018,97,10,113.424541
6/28/2018,117,6,91.430184
6/28/2018,25,18,88.960782
6/28/2018,129,13,102.277529
6/28/2018,133,14,88.647528
6/28/2018,125,28,90.155018
6/28/2018,17,20,90.498926
6/28/2018,137,11,90.211155
6/28/2018,1,4,89.102566
6/28/2018,141,10,89.050476
6/28/2018,57,17,96.711206
6/28/2018,97,18,85.260506
6/28/2018,45,18,109.638854
6/28/2018,117,25,74.573809
6/28/2018,65,8,94.31393
6/28/2018,61,3,87.786495
6/28/2018,21,12,114.375683
6/28/2018,89,27,84.73249
6/28/2018,93,22,84.555305
6/28/2018,41,27,84.072044
6/28/2018,37,5,119.836794
6/28/2018,133,19,83.979902
6/28/2018,61,21,88.294745
6/28/2018,41,12,74.64659
6/28/2018,81,2,123.019467
6/28/2018,1,18,91.664285
6/28/2018,21,9,79.002305
6/28/2018,129,5,107.506802
6/28/2018,101,25,83.774155
6/28/2018,109,18,77.040751
6/28/2018,89,18,87.947265
6/28/2018,37,28,104.015111
6/28/2018,113,20,83.832753
6/28/2018,97,8,103.269716
6/28/2018,125,30,86.236324
6/28/2018,45,30,104.969403
6/28/2018,17,29,94.35378
6/28/2018,13,9,77.819664
6/28/2018,93,21,83.694693
6/28/2018,45,14,134.414564
6/28/2018,141,12,90.712547
6/28/2018,65,12,91.798187
6/28/2018,17,27,95.665163
6/28/2018,61,17,105.918558
6/28/2018,93,4,99.849169
6/28/2018,53,30,87.751644
6/28/2018,113,3,95.442409
6/28/2018,69,3,78.567705
6/28/2018,21,6,93.167484
6/28/2018,1,24,109.990746
6/28/2018,33,2,77.338149
6/28/2018,141,23,97.316271
6/28/2018,77,8,79.070153
6/28/2018,125,17,86.167469
6/28/2018,13,27,92.906208
6/28/2018,53,28,107.412715
6/28/2018,65,13,80.225938
6/28/2018,1,12,76.087102
6/28/2018,101,29,95.263115
6/28/2018,5,26,93.414547
6/28/2018,137,22,82.869044
6/28/2018,101,10,102.375977
6/28/2018,41,14,110.422797
6/28/2018,1,13,80.076325
6/28/2018,65,29,80.789657
6/28/2018,21,3,104.525046
6/28/2018,53,4,104.621539
6/28/2018,109,23,79.584702
6/28/2018,25,24,97.993254
6/28/2018,113,6,80.45488
6/28/2018,89,16,85.081164
6/28/2018,0,20,88.307718
6/28/2018,73,13,119.733258
6/28/2018,77,11,100.069096
6/28/2018,69,11,89.996801
6/28/2018,1,23,100.074182
6/28/2018,49,17,104.983018
6/28/2018,29,8,84.424918
6/28/2018,73,2,105.985383
6/28/2018,25,20,69.049649
6/28/2018,29,26,78.233136
6/28/2018,81,9,89.872197
6/28/2018,17,12,76.894606
6/28/2018,41,25,97.76523
6/28/2018,105,16,68.065298
6/28/2018,25,19,93.895967
6/28/2018,0,12,84.682618
6/28/2018,81,23,67.36884
6/28/2018,29,27,77.108748
6/28/2018,105,30,93.297218
6/28/2018,37,30,131.031465
6/28/2018,77,23,88.349685
6/28/2018,97,4,88.394597
6/28/2018,29,5,84.5147
6/28/2018,141,9,84.87958
6/28/2018,73,18,102.573187
6/28/2018,89,4,111.501624
6/28/2018,113,14,89.028457
6/28/2018,129,16,85.674741
6/28/2018,125,3,117.603554
6/28/2018,53,18,93.039393
6/28/2018,57,22,86.729909
6/28/2018,69,22,117.931976
6/28/2018,41,9,77.461926
6/28/2018,97,23,67.478796
6/28/2018,5,6,104.79993
6/28/2018,41,17,107.400642
6/28/2018,0,24,80.834108
6/28/2018,29,28,78.638168
6/28/2018,65,17,107.26705
6/28/2018,105,9,91.86394
6/28/2018,53,13,84.171467
6/28/2018,109,19,75.914594
6/28/2018,21,28,82.726823
6/28/2018,69,30,99.741534
6/28/2018,21,29,93.916878
6/28/2018,105,13,113.620125
6/28/2018,69,23,89.341117
6/28/2018,41,11,81.194896
6/28/2018,81,27,88.493501
6/28/2018,65,7,92.063202
6/28/2018,141,14,85.64277
6/28/2018,61,16,110.197782
6/28/2018,49,7,95.694391
6/28/2018,129,15,101.31958
6/28/2018,9,21,100.869756
6/28/2018,13,13,76.820686
6/28/2018,125,29,101.299247
6/28/2018,89,15,75.64873
6/28/2018,73,19,79.696678
6/28/2018,53,11,100.07106
6/28/2018,45,4,88.607318
6/28/2018,17,26,86.694698
6/28/2018,129,14,115.036231
6/28/2018,113,16,73.647337
6/28/2018,73,21,86.358466
6/28/2018,113,9,94.215433
6/28/2018,77,28,85.74689
6/28/2018,65,10,83.478323
6/28/2018,49,14,122.680644
6/28/2018,17,18,109.855336
6/28/2018,101,18,86.154029
6/28/2018,37,26,90.703892
6/28/2018,17,22,115.8068
6/28/2018,69,29,96.967168
6/28/2018,85,13,99.240072
6/28/2018,33,28,103.482144
6/28/2018,49,28,87.405973
6/28/2018,45,20,93.724331
6/28/2018,77,6,82.376862
6/28/2018,57,30,119.425251
6/28/2018,57,6,116.40505
6/28/2018,65,30,102.614113
6/28/2018,1,16,96.511633
6/28/2018,97,16,94.467789
6/28/2018,13,8,79.147061
6/28/2018,29,7,91.161468
6/28/2018,69,5,94.640241
6/28/2018,37,12,92.721512
6/28/2018,129,25,84.582949
6/28/2018,93,5,115.36133
6/28/2018,49,12,81.827448
6/28/2018,97,7,87.872127
6/28/2018,105,17,108.426682
6/28/2018,117,12,88.327672
6/28/2018,109,11,91.43746
6/28/2018,53,22,114.162405
6/28/2018,5,25,111.925706
6/28/2018,53,12,97.866693
6/28/2018,77,3,94.450119
6/28/2018,109,25,76.699653
6/28/2018,1,7,85.051276
6/28/2018,81,24,68.210454
6/28/2018,77,24,87.473268
6/28/2018,21,2,105.84287
6/28/2018,73,24,81.360649
6/28/2018,61,11,94.528804
6/28/2018,77,30,86.426065
6/28/2018,5,19,95.754972
6/28/2018,81,12,105.706746
6/28/2018,129,4,108.073596
6/28/2018,33,14,91.889187
6/28/2018,105,27,92.398575
6/28/2018,45,27,87.629943
6/28/2018,21,10,104.230783
6/28/2018,77,20,103.07527
6/28/2018,117,13,84.705424
6/28/2018,109,5,101.840492
6/28/2018,89,5,109.441267
6/28/2018,69,25,100.114965
6/28/2018,129,10,128.19745
6/28/2018,101,27,115.244827
6/28/2018,29,2,67.66576
6/28/2018,0,2,92.619928
6/28/2018,13,6,82.343689
6/28/2018,133,21,88.634845
6/28/2018,69,13,93.655155
6/28/2018,5,13,88.956147
6/28/2018,141,15,75.833803
6/28/2018,81,28,85.474436
6/28/2018,133,30,79.476413
6/28/2018,49,9,93.348604
6/28/2018,33,18,85.561624
6/28/2018,77,15,122.91198
6/28/2018,65,15,100.884492
6/28/2018,105,6,90.772688
6/28/2018,117,9,96.449526
6/28/2018,133,18,71.803556
6/28/2018,9,12,94.086884
6/28/2018,113,24,59.40209
6/28/2018,85,19,107.346271
6/28/2018,5,14,98.743212
6/28/2018,45,28,103.947465
6/28/2018,117,27,83.004913
6/28/2018,25,17,105.501339
6/28/2018,9,4,99.564845
6/28/2018,29,14,86.730984
6/28/2018,141,6,99.900187
6/28/2018,129,30,83.453029
6/28/2018,73,3,70.492319
6/28/2018,97,15,96.167329
6/28/2018,117,28,93.765925
6/28/2018,125,23,88.704213
6/28/2018,21,16,111.64031
6/28/2018,93,26,81.857406
6/28/2018,61,28,92.241831
6/28/2018,125,19,101.608614
6/28/2018,133,27,88.683689
6/28/2018,141,27,97.170358
6/28/2018,25,27,89.148374
6/28/2018,37,17,87.639354
6/28/2018,93,17,78.659388
6/28/2018,109,20,74.849747
6/28/2018,9,15,109.976411
6/28/2018,73,8,73.482054
6/28/2018,113,4,115.973998
6/28/2018,113,5,125.352782
6/28/2018,69,7,88.018813
6/28/2018,137,3,97.179121
6/28/2018,133,29,92.079384
6/28/2018,93,7,99.546128
6/28/2018,53,29,97.728259
6/28/2018,53,19,118.814105
6/28/2018,73,30,107.813506
6/28/2018,117,29,82.095126
6/28/2018,105,8,108.594291
6/28/2018,133,20,96.496168
6/28/2018,137,6,101.223797
6/28/2018,13,10,92.306135
6/28/2018,137,13,87.172018
6/28/2018,89,2,92.662344
6/28/2018,0,9,76.928355
6/28/2018,45,17,98.324151
6/28/2018,21,17,102.071485
6/28/2018,69,14,93.19879
6/28/2018,133,7,92.065727
6/28/2018,57,18,87.862858
6/28/2018,105,12,90.973121
6/28/2018,101,21,88.726596
6/28/2018,113,18,80.264652
6/28/2018,37,2,82.403422
6/28/2018,129,20,105.670425
6/28/2018,101,24,78.918381
6/28/2018,105,3,108.222247
6/28/2018,53,9,77.241008
6/28/2018,141,19,95.18208
6/28/2018,37,11,106.254659
6/28/2018,69,12,100.25381
6/28/2018,89,22,87.210764
6/28/2018,93,29,79.100563
6/28/2018,77,10,84.617094
6/28/2018,129,27,85.5503
6/28/2018,9,17,112.768801
6/28/2018,101,20,90.53234
6/28/2018,9,25,111.391667
6/28/2018,69,15,114.320276
6/28/2018,65,9,71.985907
6/28/2018,141,7,88.322359
6/28/2018,93,25,98.41122
6/28/2018,97,2,101.433259
6/28/2018,137,24,74.725729
6/28/2018,5,16,98.601861
6/28/2018,65,14,122.39161
6/28/2018,57,2,81.46349
6/28/2018,13,21,105.710139
6/28/2018,1,3,76.657736
6/28/2018,133,23,70.660892
6/28/2018,41,16,76.213247
6/28/2018,69,20,93.868596
6/28/2018,1,6,105.765505
6/28/2018,105,10,111.063359
6/28/2018,0,22,68.431039
6/28/2018,37,29,98.839023
6/28/2018,105,24,82.965408
6/28/2018,73,9,80.918825
6/28/2018,105,22,73.275504
6/28/2018,85,8,112.349178
6/28/2018,133,24,75.236644
6/28/2018,49,3,79.410964
6/28/2018,85,26,82.723834
6/28/2018,45,29,104.040467
6/28/2018,13,15,105.454863
6/28/2018,141,18,84.271832
6/28/2018,29,30,97.868636
6/28/2018,45,8,89.029239
6/28/2018,101,15,85.140871
6/28/2018,89,26,90.628924
6/28/2018,1,22,107.852737
6/28/2018,73,4,86.186477
6/28/2018,113,27,90.897186
6/28/2018,85,21,84.456151
6/28/2018,73,25,106.946589
6/28/2018,85,2,93.151904
6/28/2018,69,8,73.598333
6/28/2018,85,6,85.206606
6/28/2018,133,26,80.111155
6/28/2018,21,25,113.942874
6/28/2018,69,9,97.33767
6/28/2018,1,10,82.82971
6/28/2018,0,17,83.191649
6/28/2018,81,14,71.902558
6/28/2018,61,19,107.398601
6/28/2018,61,4,97.365051
6/28/2018,29,23,108.154337
6/28/2018,113,8,107.963919
6/28/2018,89,3,79.303984
6/28/2018,109,21,86.91558
6/28/2018,25,11,72.614705
6/28/2018,41,30,78.214906
6/28/2018,49,19,91.405969
6/28/2018,29,3,87.508313
6/28/2018,9,2,91.976406
6/28/2018,77,25,112.889153
6/28/2018,1,19,95.372596
6/28/2018,73,28,92.027343
6/28/2018,49,4,115.827194
6/28/2018,85,22,75.49559
6/28/2018,85,27,92.184112
6/28/2018,13,23,107.105377
6/28/2018,0,8,90.403662
6/28/2018,33,26,92.368028
6/28/2018,33,13,81.070315
6/28/2018,53,26,88.255375
6/28/2018,57,13,90.528554
6/28/2018,121,27,89.47942
6/28/2018,41,29,108.58787
6/28/2018,93,24,73.83353
6/28/2018,97,21,78.708211
6/28/2018,85,18,77.371756
6/28/2018,45,24,104.071725
6/28/2018,21,7,72.470709
6/28/2018,81,16,77.766192
6/28/2018,17,24,116.919827
6/28/2018,65,24,75.994546
6/28/2018,41,5,85.92506
6/28/2018,77,13,101.888295
6/28/2018,97,6,94.167997
6/28/2018,65,3,112.533841
6/28/2018,89,24,68.171003
6/28/2018,133,9,92.042082
6/28/2018,93,16,109.224887
6/28/2018,141,17,76.813879
6/28/2018,97,26,84.891891
6/28/2018,29,20,94.483276
6/28/2018,85,12,79.665414
6/28/2018,13,11,79.944331
6/28/2018,5,15,86.96129
6/28/2018,117,17,80.258957
6/28/2018,13,2,75.434457
6/28/2018,129,24,77.126938
6/28/2018,81,25,70.924826
6/28/2018,81,6,100.712477
6/28/2018,49,11,83.577817
6/28/2018,9,18,89.837588
6/28/2018,121,23,85.453104
6/28/2018,117,10,87.571752
6/28/2018,17,13,82.09061
6/28/2018,37,10,73.175361
6/28/2018,21,11,96.877885
6/28/2018,137,4,117.675559
6/28/2018,29,19,93.295066
6/28/2018,17,4,80.802034
6/28/2018,33,5,84.577484
6/28/2018,125,9,101.009219
6/28/2018,81,11,106.726598
6/28/2018,73,16,87.57606
6/28/2018,21,5,73.756546
6/28/2018,53,17,117.920247
6/28/2018,37,19,100.363781
6/28/2018,81,4,137.876071
6/28/2018,117,16,71.233886
6/28/2018,69,27,95.642837
6/28/2018,33,21,86.528404
6/28/2018,101,22,103.290213
6/28/2018,121,29,82.264132
6/28/2018,37,23,83.818881
6/28/2018,29,10,83.694009
6/28/2018,73,11,71.773919
6/28/2018,141,25,73.950704
6/28/2018,25,9,82.328454
6/28/2018,49,16,105.268479
6/28/2018,117,21,80.527256
6/28/2018,133,4,100.003215
6/28/2018,49,23,80.054831
6/28/2018,89,19,96.794477
6/28/2018,69,6,99.356086
6/28/2018,21,22,99.229032
6/28/2018,89,29,87.678512
6/28/2018,93,11,79.631845
6/28/2018,61,18,132.369758
6/28/2018,93,18,71.113225
6/28/2018,109,6,91.619035
6/28/2018,57,29,111.308998
6/28/2018,113,19,83.309534
6/28/2018,53,8,105.820705
6/28/2018,133,25,85.172026
6/28/2018,105,7,98.908782
6/28/2018,97,19,88.135033
6/28/2018,33,6,85.527266
6/28/2018,73,20,93.877424
6/28/2018,133,3,81.677139
6/28/2018,77,9,103.565186
6/28/2018,141,28,87.826332
6/28/2018,57,14,88.221351
6/28/2018,33,23,108.667186
6/28/2018,125,8,93.370736
6/28/2018,129,6,96.09365
6/28/2018,25,25,103.827952
6/28/2018,137,25,115.766313
6/28/2018,141,5,98.156166
6/28/2018,137,27,84.774002
6/28/2018,121,18,70.411231
6/28/2018,41,7,85.468891
6/28/2018,25,2,86.980906
6/28/2018,125,21,86.475928
6/28/2018,85,3,118.515147
6/28/2018,105,5,112.692697
6/28/2018,81,5,102.926192
6/28/2018,121,12,80.627769
6/28/2018,93,20,91.096645
6/28/2018,89,11,95.141792
6/28/2018,25,28,83.79153
6/28/2018,13,4,76.457803
6/28/2018,109,13,88.238194
6/28/2018,25,22,99.430794
6/28/2018,17,21,114.682508
6/28/2018,33,22,92.793728
6/28/2018,65,22,94.266949
6/28/2018,105,25,91.685149
6/28/2018,125,22,88.879281
6/28/2018,73,14,120.291693
6/28/2018,85,7,89.393107
6/28/2018,41,24,115.191019
6/28/2018,97,22,72.510404
6/28/2018,121,11,100.758128
6/28/2018,93,19,84.895472
6/28/2018,109,10,96.551687
6/28/2018,117,14,78.515532
6/28/2018,5,2,74.653847
6/28/2018,1,17,105.668698
6/28/2018,109,7,89.669036
6/28/2018,137,29,101.42879
6/28/2018,117,4,120.502806
6/28/2018,137,9,96.083414
6/28/2018,85,30,109.905896
6/28/2018,89,21,82.335533
6/28/2018,121,20,69.850823
6/28/2018,21,23,97.909385
6/28/2018,117,7,86.814808
6/28/2018,17,8,75.480119
6/28/2018,41,3,89.737899
6/28/2018,117,19,83.20198
6/28/2018,29,24,89.011175
6/28/2018,13,12,82.740648
6/28/2018,121,30,88.619989
6/28/2018,53,16,111.780552
6/28/2018,61,24,71.66537
6/28/2018,13,26,73.046955
6/28/2018,57,16,93.693649
6/28/2018,53,6,82.432343
6/28/2018,101,9,90.727733
6/28/2018,109,27,90.896451
6/28/2018,49,5,100.379983
6/28/2018,49,15,101.737454
6/28/2018,33,9,96.125361
6/28/2018,41,6,80.664691
6/28/2018,29,18,101.569769
6/28/2018,141,30,84.891053
6/28/2018,33,11,78.528623
6/28/2018,93,6,115.910932
6/28/2018,101,3,127.40761
6/28/2018,1,8,91.437882
6/28/2018,137,28,100.270747
6/28/2018,109,8,88.384613
6/28/2018,5,8,95.708139
6/28/2018,9,22,118.57522
6/28/2018,9,5,81.306254
6/28/2018,13,29,103.498863
6/28/2018,65,18,97.529734
6/28/2018,53,21,98.008678
6/28/2018,33,7,86.457956
6/28/2018,53,25,108.080189
6/28/2018,29,15,108.858909
6/28/2018,57,11,86.245283
6/28/2018,93,27,91.931497
6/28/2018,33,17,117.634316
6/28/2018,0,25,99.602452
6/28/2018,89,6,117.800557
6/28/2018,105,2,81.366313
6/28/2018,5,3,79.752328
6/28/2018,113,10,93.020622
6/28/2018,81,20,72.489203
6/28/2018,69,17,112.358473
6/28/2018,113,28,102.402514
6/28/2018,29,6,92.624917
6/28/2018,29,16,84.250394
6/28/2018,113,12,93.801388
6/28/2018,97,28,97.120784
6/28/2018,89,7,96.249364
6/28/2018,37,18,93.833291
6/28/2018,101,4,102.043611
6/28/2018,21,20,97.938567
6/28/2018,97,12,104.20648
6/28/2018,129,28,93.743728
6/28/2018,85,15,79.914648
6/28/2018,89,25,94.091834
6/28/2018,137,10,85.740415
6/28/2018,81,17,92.002137
6/28/2018,97,9,97.474551
6/28/2018,69,19,108.570975
6/28/2018,33,8,81.561845
6/28/2018,137,7,98.076268
6/28/2018,61,30,72.844273
6/28/2018,69,18,97.266672
6/28/2018,77,27,90.507065
6/28/2018,49,21,90.269129
6/28/2018,97,24,78.912916
6/28/2018,129,29,74.946803
6/28/2018,121,10,105.012628
6/28/2018,45,9,79.610358
6/28/2018,25,23,97.643579
6/28/2018,77,4,88.432292
6/28/2018,117,15,94.010245
6/28/2018,37,16,111.271403
6/28/2018,113,7,103.487928
6/28/2018,81,7,104.295891
6/28/2018,117,23,76.730841
6/28/2018,129,3,108.188524
6/28/2018,45,3,93.732874
6/28/2018,25,5,69.998012
6/28/2018,45,13,112.935723
6/28/2018,109,12,74.591499
6/28/2018,37,13,85.251799
6/28/2018,137,26,87.163164
6/28/2018,133,10,134.276863
6/28/2018,49,22,97.059128
6/28/2018,73,27,86.828316
6/28/2018,125,5,136.339722
6/28/2018,13,19,93.295551
6/28/2018,57,4,98.141011
6/28/2018,0,21,76.71723
6/28/2018,65,16,101.70784
6/28/2018,85,11,90.973185
6/28/2018,61,25,79.629833
6/28/2018,105,15,73.404717
6/28/2018,93,28,89.653599
6/28/2018,61,5,80.666839
6/28/2018,125,26,86.275211
6/28/2018,73,15,88.526939
6/28/2018,45,12,107.295558
6/28/2018,17,19,102.734647
6/28/2018,41,28,98.227793
6/28/2018,141,2,74.353167
6/28/2018,133,22,88.162298
6/28/2018,65,5,92.300202
6/28/2018,65,23,65.292721
6/28/2018,89,17,71.905221
6/28/2018,5,20,93.355485
6/28/2018,45,26,75.64633
6/28/2018,0,3,78.158774
6/28/2018,1,14,97.360877
6/28/2018,121,3,93.485102
6/28/2018,121,16,86.728076
6/28/2018,33,4,100.897816
6/28/2018,61,6,79.247838
6/28/2018,89,14,123.564615
6/28/2018,69,21,92.190456
6/28/2018,81,18,82.347332
6/28/2018,37,21,112.66999
6/28/2018,93,14,109.796639
6/28/2018,21,8,77.446984
6/28/2018,129,11,105.887533
6/28/2018,97,30,98.058207
6/28/2018,25,26,87.227939
6/28/2018,105,18,105.051627
6/28/2018,81,13,100.528119
6/28/2018,129,21,82.338106
6/28/2018,121,14,75.607448
6/28/2018,77,16,94.081495
6/28/2018,141,29,72.852621
6/28/2018,121,26,83.850938
6/28/2018,73,5,93.140876
6/28/2018,65,21,88.897692
6/28/2018,121,24,85.749155
6/28/2018,53,7,94.675058
6/28/2018,81,29,95.497247
6/28/2018,141,20,73.888505
6/28/2018,73,6,99.670111
6/28/2018,1,25,98.006837
6/28/2018,93,8,106.180179
6/28/2018,121,2,106.570504
6/28/2018,41,2,106.819293
6/28/2018,29,29,86.723189
6/28/2018,101,30,94.062585
6/28/2018,25,30,103.283709
6/28/2018,33,16,110.976577
6/28/2018,37,25,96.579372
6/28/2018,137,14,78.581497
6/28/2018,93,3,103.711589
6/28/2018,21,30,116.714823
6/28/2018,17,25,109.654083
6/28/2018,97,29,95.461343
6/28/2018,121,21,69.362686
6/28/2018,17,7,77.098584
6/28/2018,113,2,99.78965
6/28/2018,113,15,90.486899
6/28/2018,17,15,91.765393
6/28/2018,125,18,81.146958
6/28/2018,29,25,83.496612
6/28/2018,5,9,77.744911
6/28/2018,101,13,115.085474
6/28/2018,137,19,85.253784
6/28/2018,81,3,96.715199
6/28/2018,45,10,87.999472
6/28/2018,133,2,101.674207
6/28/2018,73,7,91.161335
6/28/2018,133,16,68.684528
6/28/2018,89,9,104.860533
6/28/2018,21,26,78.540903
6/28/2018,129,17,90.350475
6/28/2018,97,17,85.113127
6/28/2018,137,16,106.191575
6/28/2018,141,24,80.420267
6/28/2018,133,8,86.892749
6/28/2018,125,4,95.55935
6/28/2018,141,8,99.556988
6/28/2018,17,2,68.402102
6/28/2018,109,28,86.15422
6/28/2018,13,3,88.271981
6/28/2018,53,10,128.69538
6/28/2018,141,4,90.224951
6/28/2018,141,3,84.675076
6/28/2018,0,23,90.355342
6/28/2018,17,30,108.694916
6/28/2018,137,2,92.877847
6/28/2018,65,11,77.007761
6/28/2018,1,11,89.552459
6/28/2018,141,11,78.859201
6/28/2018,93,13,93.294968
6/28/2018,137,18,70.258399
6/28/2018,9,24,116.835747
6/28/2018,137,5,96.642267
6/28/2018,129,22,86.297827
6/28/2018,77,22,101.08278
6/28/2018,49,2,90.782687
6/28/2018,9,9,84.234627
6/28/2018,61,14,120.175816
6/28/2018,133,17,74.581016
6/28/2018,121,19,87.597875
6/28/2018,0,5,85.685377
6/28/2018,13,22,90.243675
6/28/2018,57,28,87.927156
6/28/2018,85,14,78.038742
6/28/2018,117,3,109.217968
6/28/2018,129,2,92.908241
6/28/2018,101,17,77.806477
6/28/2018,77,26,81.982289
6/28/2018,85,28,84.793869
6/28/2018,125,6,92.681281
6/28/2018,41,21,105.038625
6/28/2018,57,5,85.033612
6/28/2018,25,29,86.496312
6/28/2018,53,3,89.226504
6/28/2018,57,24,73.72217
6/28/2018,1,15,87.003502
6/28/2018,61,8,86.275406
6/28/2018,49,8,101.892011
6/28/2018,57,3,86.520242
6/28/2018,13,17,88.576584
6/28/2018,81,22,82.150185
6/28/2018,113,21,73.275992
6/28/2018,85,9,103.902395
6/28/2018,125,25,73.990633
6/28/2018,21,18,111.791379
6/28/2018,73,22,109.843901
6/28/2018,17,17,128.644614
6/28/2018,77,18,122.81953
6/28/2018,21,13,71.937236
6/28/2018,137,12,93.369089
6/28/2018,57,12,86.888653
6/28/2018,45,16,100.111314
6/28/2018,49,13,92.831178
6/28/2018,89,8,99.28172
6/28/2018,133,5,85.90793
6/28/2018,33,19,80.198854
6/28/2018,69,4,80.737893
6/28/2018,101,26,95.914987
6/28/2018,17,14,81.58968
6/28/2018,69,16,110.40418
6/28/2018,133,13,78.370727
6/28/2018,105,23,85.330365
6/28/2018,89,23,90.717967
6/28/2018,9,13,77.926023
6/28/2018,93,30,93.03242
6/28/2018,29,4,83.464976
6/28/2018,33,30,86.520005
6/28/2018,41,4,84.226414
6/28/2018,85,20,75.319599
6/28/2018,121,5,104.011565
6/28/2018,69,26,81.833435
6/28/2018,93,15,92.844101
6/28/2018,53,5,85.264766
6/28/2018,101,6,94.254892
6/28/2018,61,20,96.180637
6/28/2018,33,25,103.419547
6/28/2018,49,26,88.553161
6/28/2018,117,8,100.107615
6/28/2018,109,17,76.547941
6/28/2018,49,29,107.010543
6/28/2018,125,10,84.745507
6/28/2018,61,22,97.134274
6/28/2018,13,18,104.058929
6/28/2018,69,24,102.272566
6/28/2018,109,2,95.684368
6/28/2018,21,4,93.408191
6/28/2018,5,7,82.096561
6/28/2018,49,25,97.430084
6/28/2018,105,20,87.935821
6/28/2018,37,3,78.593109
6/28/2018,109,4,95.04066
6/28/2018,13,24,94.96278
6/28/2018,81,21,74.830097
6/28/2018,113,30,95.917736
6/28/2018,45,19,91.230734
6/28/2018,105,29,93.645538
6/28/2018,97,20,79.830469
6/28/2018,137,21,72.341837
6/28/2018,105,28,101.522192
6/28/2018,5,10,78.951428
6/28/2018,93,9,95.153141
6/28/2018,37,20,98.380067
6/28/2018,49,10,85.087934
6/28/2018,105,4,100.85095
6/28/2018,101,16,90.749454
6/28/2018,117,5,98.387008
6/28/2018,125,11,83.76303
6/28/2018,77,14,116.684214
6/28/2018,129,18,77.246417
6/28/2018,25,6,76.315583
6/28/2018,33,10,91.75975
6/28/2018,93,2,99.149921
6/28/2018,13,5,74.47634
6/28/2018,73,23,69.477196
6/28/2018,57,8,88.189548
6/28/2018,33,27,81.298873
6/28/2018,73,26,89.865116
6/28/2018,65,25,82.719428
6/28/2018,5,17,100.581221
6/28/2018,41,19,112.070401
6/28/2018,93,12,119.186335
6/28/2018,113,29,111.982328
6/28/2018,53,24,76.24904
6/28/2018,137,23,84.423805
6/28/2018,0,16,95.298112
6/28/2018,13,16,102.657568
6/28/2018,105,19,89.536553
6/28/2018,121,4,97.654479
6/28/2018,33,15,105.771193
6/28/2018,117,30,99.033953
6/28/2018,85,16,95.764431
6/28/2018,89,20,74.461532
6/28/2018,85,24,81.568524
6/28/2018,85,29,124.457945
6/28/2018,25,10,80.091138
6/28/2018,109,26,76.122781
6/28/2018,57,20,98.391383
6/28/2018,1,2,96.810259
6/28/2018,61,2,87.420417
6/28/2018,65,28,103.472199
6/28/2018,33,12,83.052417
6/28/2018,53,14,112.074201
6/28/2018,57,21,94.610485
6/28/2018,41,23,101.859583
6/28/2018,17,6,109.729242
6/28/2018,49,20,97.48805
6/28/2018,117,22,68.944618
6/28/2018,13,7,78.079655
6/28/2018,17,28,88.710161
6/28/2018,81,15,84.606891
6/28/2018,77,5,93.616398
6/28/2018,81,26,94.365776
6/28/2018,125,15,91.28011
6/28/2018,125,20,76.108572
6/28/2018,25,3,103.801734
6/28/2018,57,15,112.26567
6/28/2018,53,15,132.786493
6/28/2018,89,30,80.653072
6/28/2018,117,2,80.363992
6/28/2018,13,14,75.793467
6/28/2018,29,11,89.460819
6/28/2018,65,4,95.693702
6/28/2018,21,19,100.943399
6/28/2018,1,21,103.303872
6/28/2018,25,13,83.260986
6/28/2018,29,21,88.215024
6/28/2018,117,24,74.282541
6/28/2018,137,20,103.450514
6/28/2018,101,5,93.600552
6/28/2018,61,29,100.941923
6/28/2018,117,26,87.043135
6/28/2018,61,13,84.668204
6/28/2018,17,11,87.294645
6/28/2018,73,29,105.007451
6/28/2018,113,13,82.573972
6/28/2018,0,10,94.212809
6/28/2018,17,16,102.728487
6/28/2018,37,14,117.525392
6/28/2018,113,23,85.395116
6/28/2018,49,24,104.098901
7/6/2018,61,7,155.851705
7/6/2018,101,28,121.05089
7/6/2018,9,16,184.639229
7/6/2018,121,6,124.097928
